‘ª’èŽžŠÔ	T1Raw	T2Raw	T3Raw	T4Raw	
     10748	0.01980256	0.00466296	0.00369660	-0.01208724	
     10749	0.04428363	0.01271594	0.00079753	-0.01305360	
     10750	0.04943754	-0.00435638	-0.00693333	-0.00661121	
     10751	0.05491356	-0.00339002	0.01368230	0.02914402	
     10752	0.04589422	0.01142746	0.01883621	0.01336018	
     10753	-0.00306790	0.01464866	0.01948044	0.00885051	
     10754	-0.05170791	0.05298085	-0.00113519	0.00885051	
     10755	-0.04913095	0.00659567	0.01722561	0.00079753	
     10757	-0.02593837	-0.03495771	-0.00596698	0.00337448	
     10758	-0.04172221	0.02592283	-0.00467850	-0.00467850	
     10759	-0.07328989	0.04363939	0.00627356	-0.00854393	
     10760	-0.01079876	0.00756203	-0.01144300	-0.01337572	
     10761	-0.02464989	0.01271594	-0.00339002	-0.00757757	
     10762	-0.06459267	0.01754773	-0.00757757	0.00079753	
     10763	-0.03044804	-0.09841519	-0.00854393	-0.00628909	
     10764	-0.02787108	-0.01176512	-0.00951029	-0.02239506	
     10765	-0.02948168	-0.01981810	0.01561501	0.00788415	
     10766	-0.01112088	-0.02497201	0.02205740	0.02560071	
     10767	0.00015329	-0.03560194	-0.02368353	0.01593713	
     10768	-0.00403426	0.01078323	-0.00564486	0.00723991	
     10769	0.03526429	0.01110534	-0.01015453	0.01432654	
     10770	0.08487066	-0.00596698	-0.01273148	-0.01079876	
     10771	0.08583701	-0.00242366	-0.00725545	0.00305236	
     10772	0.10194298	0.00788415	0.00047541	0.02688919	
     10773	0.07810615	0.02463435	0.00369660	0.00144177	
     10774	0.05781264	0.04299515	0.00595144	-0.05235214	
     10775	-0.02239506	0.01722561	0.01432654	-0.02883744	
     10776	-0.04590976	-0.06040512	-0.00951029	0.04202879	
     10777	-0.02110658	-0.00049095	-0.01595267	0.01239382	
     10778	-0.00983241	-0.00789969	-0.02303929	0.00337448	
     10779	-0.01112088	0.01883621	-0.01401996	0.01593713	
     10780	-0.01208724	0.01980256	-0.00113519	0.00498508	
     10781	-0.00628909	0.01883621	0.00595144	-0.00886605	
     10782	0.00466296	0.01400442	0.02817766	-0.00725545	
     10783	-0.00854393	0.01013899	0.01110534	0.00273024	
     10784	-0.00532274	0.02849978	0.00917263	-0.00081307	
     10785	-0.01240936	-0.02883744	-0.00306790	-0.00661121	
     10786	-0.02239506	-0.01144300	0.02946614	0.00305236	
     10787	-0.00306790	-0.00242366	-0.00564486	0.00627356	
     10788	-0.01852963	0.01819197	-0.05686181	-0.00339002	
     10789	-0.04204433	0.03816336	-0.04011161	-0.00661121	
     10790	-0.06459267	0.00369660	-0.03560194	0.00466296	
     10791	-0.00854393	-0.03785678	0.02849978	-0.00564486	
     10792	0.04492787	0.00144177	0.02688919	0.02109104	
     10793	0.00917263	0.00498508	-0.00822181	0.02076892	
     10794	0.03300945	-0.00210154	-0.01466419	0.00885051	
     10795	0.04331727	-0.01305360	-0.01208724	-0.00661121	
     10796	0.02785555	-0.02980380	-0.01369784	-0.01595267	
     10797	-0.01015453	-0.04880883	0.04106243	-0.00435638	
     10798	0.00144177	-0.04848671	0.02721131	0.00434084	
     10799	0.05910111	0.00273024	0.02399011	-0.01756327	
     10800	0.03204310	0.00369660	0.01271594	-0.02303929	
     10801	-0.00500062	0.00498508	-0.01852963	0.01303806	
     10802	-0.06233784	0.00885051	-0.00918817	0.00047541	
     10803	-0.07779956	0.00498508	-0.01595267	0.00144177	
     10804	-0.00081307	0.00917263	-0.02078446	0.00240812	
     10805	0.02463435	-0.01047664	-0.01466419	-0.01240936	
     10806	0.04299515	-0.01208724	0.04041820	-0.00113519	
     10807	-0.00951029	0.00949475	0.01207170	0.01464866	
     10808	-0.04687612	0.06844257	-0.00113519	-0.04880883	
     10809	-0.00081307	-0.01337572	0.00047541	-0.08327559	
     10810	0.01142746	-0.04172221	0.01303806	-0.00306790	
     10811	0.00401872	-0.03205863	0.03107674	0.08132734	
     10812	-0.03077016	-0.00016883	0.00756203	0.01915833	
     10813	0.01078323	0.00723991	0.00949475	0.00530720	
     10814	0.03236521	0.00820627	-0.04880883	0.00949475	
     10815	0.01078323	-0.00693333	-0.00177943	0.00852839	
     10816	-0.00242366	0.05298085	-0.04623188	-0.01305360	
     10817	0.00240812	0.02431223	0.03719700	-0.01627479	
     10818	0.00015329	-0.01240936	0.01625925	-0.00564486	
     10819	0.00466296	-0.03817890	-0.01917386	0.00466296	
     10820	-0.01595267	0.02495647	-0.00854393	0.00788415	
     10821	-0.00789969	0.00852839	0.01239382	-0.00628909	
     10822	-0.04043373	0.00852839	-0.01885174	0.00015329	
     10823	-0.02078446	-0.01885174	-0.01627479	-0.00371214	
     10824	0.02431223	-0.00983241	0.00949475	0.01336018	
     10825	0.02237952	-0.01369784	0.00144177	0.00369660	
     10826	-0.00789969	0.01980256	0.00273024	-0.00049095	
     10827	-0.00306790	0.01786985	0.02334588	-0.00725545	
     10828	0.00498508	0.04718270	0.01174958	-0.02014022	
     10829	-0.06459267	0.01271594	-0.00661121	0.00691779	
     10830	0.02366799	-0.08005440	-0.01498631	0.02012468	
     10831	0.04267303	-0.05686181	-0.02207294	0.02205740	
     10832	-0.01885174	0.03816336	-0.00693333	-0.01756327	
     10833	-0.00532274	0.00079753	0.00401872	0.00659567	
     10834	-0.00886605	-0.04429916	0.00530720	0.01915833	
     10835	-0.02046234	-0.02432777	0.01207170	-0.00918817	
     10836	0.01625925	-0.01788539	0.00852839	-0.02207294	
     10837	0.01722561	0.00273024	0.00434084	-0.02014022	
     10838	0.03172098	0.06006747	-0.02690473	0.01529289	
     10839	0.02237952	0.02205740	-0.00628909	0.00562932	
     10840	0.01174958	0.01819197	-0.00789969	0.00562932	
     10841	0.00111965	0.02817766	-0.01176512	-0.00210154	
     10842	0.00466296	-0.02078446	0.00659567	0.03333157	
     10843	-0.01176512	-0.02464989	0.00498508	0.02109104	
     10844	0.00659567	-0.01337572	0.01948044	0.01400442	
     10845	-0.00886605	-0.00371214	0.00562932	-0.00210154	
     10846	-0.03270287	-0.04977519	0.02270164	-0.02400565	
     10847	-0.04043373	-0.01530843	0.04009608	-0.00628909	
     10848	0.02946614	0.00240812	0.06038959	0.01625925	
     10849	-0.03785678	0.01529289	0.01915833	-0.00886605	
     10850	0.02817766	0.01239382	0.04750482	-0.02754896	
     10851	0.01271594	0.05362509	-0.01981810	-0.00371214	
     10852	0.02237952	0.04041820	-0.02110658	-0.01466419	
     10853	-0.01401996	0.03300945	-0.01852963	-0.04365492	
     10854	0.01625925	-0.06362632	-0.04945307	-0.02626049	
     10855	0.01497078	0.00401872	-0.04397704	-0.00918817	
     10856	0.02012468	0.00917263	0.02076892	0.02882190	
     10857	0.03751912	0.00240812	0.00434084	-0.01756327	
     10858	0.03751912	0.02431223	0.00659567	-0.00177943	
     10859	0.07456284	-0.06040512	-0.00177943	-0.00789969	
     10860	-0.03077016	-0.02529413	-0.03109228	0.00047541	
     10861	-0.05170791	0.00498508	0.00852839	0.00466296	
     10862	-0.01337572	0.01142746	0.03204310	0.02431223	
     10863	-0.08263135	0.04621634	-0.03238075	-0.00210154	
     10864	-0.00467850	0.00659567	-0.00854393	-0.00113519	
     10865	0.00466296	-0.01756327	0.01078323	0.05426932	
     10866	0.00015329	-0.01852963	0.00530720	0.02270164	
     10867	0.01786985	-0.04301069	0.00144177	-0.01240936	
     10868	0.02978826	-0.01852963	0.04396151	-0.00274578	
     10869	0.00756203	-0.00049095	0.00530720	0.00466296	
     10870	0.00852839	0.03848548	-0.03302499	0.02334588	
     10871	-0.01530843	0.06489926	-0.02432777	-0.02142870	
     10872	0.00917263	0.02205740	-0.01466419	-0.02046234	
     10873	-0.00081307	0.03333157	-0.00177943	-0.01466419	
     10874	-0.02464989	0.01948044	-0.02561625	-0.01079876	
     10875	0.00498508	0.01497078	-0.02464989	-0.00210154	
     10876	-0.00628909	0.01078323	-0.01434208	0.00466296	
     10877	-0.03109228	0.02173528	-0.03946738	-0.04526552	
     10878	0.00047541	0.01948044	-0.02464989	0.02624495	
     10879	-0.00403426	-0.02400565	-0.01724115	0.04009608	
     10880	-0.03624618	-0.03817890	-0.03463559	-0.00403426	
     10881	0.02044680	-0.07393413	0.03880760	-0.03077016	
     10882	0.01658137	-0.01595267	0.09292364	0.02914402	
     10883	-0.03012592	0.05749052	-0.01756327	0.00949475	
     10884	-0.01563055	-0.01337572	-0.02271718	0.00723991	
     10885	0.02495647	-0.01949598	-0.00467850	0.01432654	
     10886	0.02399011	-0.04429916	-0.00886605	0.01722561	
     10887	0.00337448	-0.02754896	0.03139886	0.00562932	
     10888	-0.00210154	0.01046111	0.01174958	-0.00177943	
     10889	-0.01466419	-0.03366923	-0.00661121	-0.01144300	
     10890	-0.01981810	0.01142746	0.01400442	-0.01498631	
     10891	-0.01563055	0.02141316	0.03494217	-0.00113519	
     10892	-0.05396274	0.01883621	-0.00371214	-0.00435638	
     10893	0.01142746	0.03816336	-0.00306790	-0.00693333	
     10894	0.12159225	0.02753343	0.00434084	-0.04107797	
     10895	0.06779833	0.05233661	-0.00596698	-0.00725545	
     10896	0.05137025	0.02366799	0.00401872	-0.00435638	
     10897	-0.00725545	-0.02368353	-0.03656830	-0.02529413	
     10898	-0.02883744	-0.05331850	-0.03656830	0.01432654	
     10899	-0.00757757	-0.00983241	-0.03495771	0.00917263	
     10900	0.03011038	-0.01144300	0.00369660	0.03558641	
     10901	0.01948044	-0.00693333	0.02882190	0.02366799	
     10902	-0.00500062	-0.02046234	0.00562932	0.03236521	
     10903	0.01722561	0.00949475	0.00273024	0.02109104	
     10904	-0.02303929	0.00530720	-0.05235214	0.01174958	
     10905	-0.07393413	0.00144177	0.01561501	0.00627356	
     10906	-0.06427055	-0.04397704	-0.00049095	0.01497078	
     10907	-0.03044804	-0.00177943	0.00305236	0.01593713	
     10908	-0.00500062	-0.01273148	0.02560071	0.00691779	
     10909	-0.00918817	-0.06040512	0.01529289	-0.01885174	
     10910	0.05298085	-0.04397704	0.01400442	-0.00661121	
     10911	0.06618774	-0.02626049	0.02237952	-0.02175082	
     10912	0.00691779	0.01464866	0.00047541	-0.01434208	
     10913	0.00562932	0.04943754	-0.06362632	-0.03012592	
     10914	-0.01112088	0.08873609	-0.00467850	-0.00661121	
     10915	-0.03560194	0.00627356	0.00917263	0.00176389	
     10916	0.00820627	-0.03978949	0.02302376	-0.00403426	
     10917	-0.01498631	0.03462005	-0.02400565	-0.01112088	
     10918	-0.03109228	0.02205740	-0.05009731	0.01336018	
     10919	-0.06298208	0.05620204	-0.00951029	0.01722561	
     10920	-0.07457837	0.01271594	-0.04365492	-0.00693333	
     10921	-0.06716963	0.00595144	-0.01434208	0.00530720	
     10922	0.00079753	0.00530720	0.02141316	0.05620204	
     10923	0.03011038	-0.05557334	0.01271594	-0.00210154	
     10924	0.04170667	-0.02883744	0.00079753	-0.01917386	
     10925	0.02978826	-0.02432777	-0.01820751	0.00820627	
     10926	0.00144177	-0.00532274	-0.00854393	0.01207170	
     10927	0.03236521	0.01851409	0.02946614	-0.00661121	
     10928	0.01722561	0.02914402	0.02624495	-0.07715532	
     10929	-0.00467850	-0.04526552	0.02753343	0.00047541	
     10930	0.00788415	-0.06394844	0.02882190	0.03075462	
     10931	0.00015329	0.03139886	0.02205740	0.00434084	
     10932	0.00595144	0.04718270	-0.01917386	-0.01595267	
     10933	-0.00016883	0.01722561	-0.02175082	-0.00274578	
     10934	0.00305236	0.02656707	-0.00532274	0.01303806	
     10935	0.01142746	0.01110534	-0.01981810	0.00595144	
     10936	0.01303806	0.04331727	-0.01595267	0.00885051	
     10937	-0.03431347	0.03236521	-0.01240936	-0.00983241	
     10938	-0.06072724	0.00530720	0.00434084	0.00401872	
     10939	-0.02368353	-0.01337572	0.01013899	0.00756203	
     10940	-0.01305360	-0.02593837	-0.01434208	0.00756203	
     10941	0.02656707	-0.02626049	-0.02078446	-0.01015453	
     10942	0.02495647	0.01561501	-0.01756327	0.04621634	
     10943	-0.02271718	0.00917263	-0.03302499	0.02656707	
     10944	-0.00564486	-0.03238075	0.02399011	-0.00339002	
     10945	0.00337448	-0.04687612	0.02914402	-0.03012592	
     10946	0.01207170	-0.01337572	0.06103383	-0.00242366	
     10947	-0.00145731	-0.00725545	0.02109104	0.02785555	
     10948	0.03848548	0.00111965	0.03365369	-0.00789969	
     10949	0.04492787	0.00981687	0.03043250	-0.01434208	
     10950	0.03816336	-0.01434208	0.02109104	-0.00789969	
     10951	0.03011038	0.02141316	0.01271594	-0.03238075	
     10952	0.01110534	0.02302376	-0.01112088	-0.05138579	
     10953	-0.00145731	0.00273024	0.01400442	0.02978826	
     10954	-0.02787108	-0.03463559	-0.02046234	-0.02690473	
     10955	-0.02626049	0.00208601	0.00401872	0.01948044	
     10956	-0.03173651	-0.01724115	-0.02432777	0.03655277	
     10957	-0.07425625	0.01303806	-0.04236645	-0.02529413	
     10958	-0.06684751	0.03784124	-0.00177943	-0.02239506	
     10959	0.00852839	-0.01273148	0.03043250	0.01819197	
     10960	0.07166376	-0.02207294	-0.00918817	0.00466296	
     10961	0.05877899	0.01819197	-0.03721254	0.00208601	
     10962	0.05877899	0.00723991	-0.01401996	0.03075462	
     10963	0.02173528	-0.00564486	-0.00564486	0.02592283	
     10964	-0.00886605	-0.01434208	0.03462005	0.01464866	
     10965	-0.01981810	-0.01756327	0.00369660	-0.00500062	
     10966	-0.03044804	0.01819197	-0.01112088	0.00659567	
     10967	0.01400442	-0.01659691	-0.01144300	0.01078323	
     10968	0.02785555	-0.02142870	-0.01112088	0.00820627	
     10969	0.01271594	0.00015329	-0.02014022	-0.01756327	
     10970	0.04460575	0.03365369	-0.00145731	0.00047541	
     10971	0.04653846	0.02173528	0.01239382	0.00981687	
     10972	-0.01530843	0.00305236	-0.01337572	-0.03946738	
     10973	-0.01176512	-0.04140009	0.00595144	-0.04977519	
     10974	-0.05203002	-0.00854393	0.00756203	0.06103383	
     10975	-0.05235214	0.05974535	-0.01079876	0.00659567	
     10976	-0.03463559	0.02431223	0.01239382	-0.00242366	
     10977	-0.03173651	-0.00854393	-0.01595267	0.01690349	
     10978	-0.01563055	-0.01337572	0.01690349	-0.00983241	
     10979	0.04041820	-0.01240936	0.03462005	0.01013899	
     10980	0.01690349	0.02076892	-0.01434208	0.01110534	
     10981	0.01271594	0.03365369	-0.07039082	0.02270164	
     10982	0.00111965	0.01819197	-0.01240936	0.02946614	
     10983	0.00723991	-0.02046234	0.02656707	0.01368230	
     10984	-0.03656830	-0.05718393	0.02882190	0.00659567	
     10985	-0.01112088	-0.02980380	0.01658137	0.01690349	
     10986	-0.01595267	-0.01466419	0.00498508	0.00466296	
     10987	-0.04140009	-0.00145731	0.02270164	0.02044680	
     10988	-0.03141439	-0.00564486	0.03945184	0.00144177	
     10989	0.04782694	-0.02883744	0.02205740	-0.01498631	
     10990	0.09968814	-0.02497201	0.01303806	-0.00500062	
     10991	0.06812045	0.00498508	0.02205740	-0.00725545	
     10992	0.04943754	0.00723991	-0.00822181	-0.03560194	
     10993	0.01754773	0.01625925	-0.01079876	-0.03205863	
     10994	-0.03946738	0.03236521	-0.00757757	-0.00822181	
     10995	-0.08295347	0.03107674	-0.00500062	-0.00177943	
     10996	-0.03238075	-0.01724115	-0.03527983	0.00273024	
     10997	0.03268733	0.02978826	0.01819197	-0.00274578	
     10998	0.00852839	0.02495647	-0.04526552	-0.01563055	
     10999	-0.00822181	0.01336018	-0.03914526	-0.01852963	
     11000	0.01529289	-0.00113519	0.02366799	0.00723991	
     11001	-0.00822181	-0.01305360	0.02785555	0.04235091	
     11002	-0.01691903	0.03268733	-0.02014022	0.01078323	
     11003	0.00434084	-0.01176512	-0.00789969	-0.00467850	
     11004	-0.02432777	-0.03882314	-0.00532274	0.01207170	
     11005	-0.01917386	-0.03044804	0.01722561	0.00820627	
     11006	-0.06974658	-0.02336141	-0.00725545	0.00079753	
     11007	-0.02690473	-0.01015453	-0.02851532	0.00723991	
     11008	-0.00918817	0.00466296	0.03107674	0.01142746	
     11009	0.00111965	-0.00306790	0.00562932	0.00369660	
     11010	0.01722561	-0.00339002	0.01915833	-0.00467850	
     11011	0.06425502	-0.01691903	0.01948044	-0.00210154	
     11012	0.07037529	-0.01208724	-0.01112088	-0.01563055	
     11013	0.05555780	0.02688919	0.03300945	-0.01756327	
     11014	-0.02464989	0.05749052	-0.00306790	0.00047541	
     11015	-0.01852963	0.04782694	0.03429793	-0.01144300	
     11016	-0.07554473	0.05942323	0.02560071	-0.02110658	
     11017	-0.00757757	0.00079753	0.01593713	-0.05299638	
     11018	0.02044680	-0.04655400	-0.06427055	-0.01852963	
     11019	0.01593713	-0.00564486	-0.03817890	0.00047541	
     11020	-0.06169360	0.02656707	-0.03753466	0.01625925	
     11021	-0.01369784	-0.04204433	-0.01079876	-0.01691903	
     11022	-0.00113519	-0.01724115	-0.00113519	-0.01724115	
     11023	-0.00371214	-0.06394844	-0.00467850	0.03462005	
     11024	-0.00403426	-0.02819320	-0.00403426	0.05137025	
     11025	-0.02593837	0.03011038	-0.01466419	0.03300945	
     11026	-0.01079876	0.00273024	-0.01852963	-0.01627479	
     11027	0.04363939	-0.02400565	0.01497078	0.01207170	
     11028	0.00691779	-0.04462128	0.01013899	0.00691779	
     11029	0.00337448	-0.00274578	0.00305236	0.00208601	
     11030	0.01239382	-0.01208724	-0.00661121	0.00949475	
     11031	0.02431223	-0.00951029	0.00305236	-0.00274578	
     11032	-0.00532274	0.01948044	0.00885051	-0.00854393	
     11033	-0.00822181	0.05072601	0.00401872	-0.00628909	
     11034	0.00723991	0.06586562	0.02044680	0.00079753	
     11035	-0.04848671	0.02721131	-0.01885174	-0.03334711	
     11036	0.00401872	-0.02303929	-0.00822181	0.00756203	
     11037	0.01561501	-0.05106367	-0.00371214	-0.00016883	
     11038	-0.00177943	-0.02883744	0.02849978	-0.01820751	
     11039	0.01110534	0.04428363	-0.00596698	0.01046111	
     11040	0.02044680	0.04170667	-0.01820751	0.01432654	
     11041	0.03300945	-0.01563055	0.00949475	-0.00661121	
     11042	0.03526429	0.00337448	0.01593713	0.00949475	
     11043	0.00788415	-0.00628909	0.00530720	-0.00081307	
     11044	0.00949475	-0.01144300	0.00562932	-0.00854393	
     11045	0.01142746	-0.02110658	-0.00081307	0.02044680	
     11046	0.01658137	0.01336018	-0.00661121	-0.00113519	
     11047	-0.02787108	-0.00049095	-0.03109228	-0.03366923	
     11048	0.01948044	-0.03560194	0.02785555	0.01239382	
     11049	-0.01756327	0.00176389	0.02495647	-0.01369784	
     11050	-0.01144300	0.00788415	0.00337448	0.00627356	
     11051	-0.02175082	0.04106243	-0.00371214	-0.00081307	
     11052	-0.04719824	0.02173528	-0.01563055	-0.01756327	
     11053	0.00369660	-0.02819320	-0.01337572	-0.03044804	
     11054	0.02946614	-0.03173651	0.00530720	-0.01563055	
     11055	-0.00339002	0.01142746	-0.01724115	0.01013899	
     11056	-0.02980380	0.01883621	-0.02787108	0.01690349	
     11057	0.01529289	-0.02690473	0.00981687	-0.01434208	
     11058	-0.02432777	-0.00693333	0.00562932	-0.01949598	
     11059	-0.03656830	0.00176389	0.01593713	0.00949475	
     11060	-0.00789969	-0.01144300	0.01046111	0.00788415	
     11061	0.02592283	-0.03270287	0.01046111	0.00176389	
     11062	0.04750482	-0.01595267	0.00305236	0.00852839	
     11063	0.04267303	0.00723991	-0.00467850	0.00015329	
     11064	0.03268733	-0.01337572	-0.00113519	-0.00016883	
     11065	-0.03817890	-0.01369784	0.01948044	0.01013899	
     11066	-0.02175082	0.03880760	0.00337448	-0.00210154	
     11067	-0.01981810	0.02560071	-0.01434208	0.01400442	
     11068	-0.04558764	-0.00564486	-0.02754896	-0.00210154	
     11069	0.01142746	-0.04107797	0.00015329	0.00047541	
     11070	0.01013899	-0.03689042	-0.00016883	-0.02014022	
     11071	0.04299515	-0.01047664	-0.00918817	-0.02497201	
     11072	0.00015329	0.04202879	-0.01498631	-0.00177943	
     11073	-0.06749175	0.00820627	-0.00113519	0.00562932	
     11074	0.02044680	-0.00113519	0.01400442	0.00079753	
     11075	-0.03431347	0.00401872	0.01046111	0.00240812	
     11076	-0.11580963	0.00981687	-0.00435638	-0.00789969	
     11077	-0.06169360	0.02366799	-0.00081307	-0.00951029	
     11078	0.01497078	0.01239382	-0.00628909	-0.00306790	
     11079	0.03011038	-0.03109228	-0.00177943	0.01110534	
     11080	0.04460575	-0.02239506	-0.00242366	0.00240812	
     11081	0.03526429	0.01400442	-0.00757757	0.00434084	
     11082	0.02721131	0.01690349	0.00595144	-0.00435638	
     11083	0.00659567	0.03300945	0.01239382	-0.00177943	
     11084	0.01593713	0.01400442	0.01303806	0.00917263	
     11085	-0.02722684	-0.00983241	0.01336018	-0.00661121	
     11086	0.00337448	-0.05041943	0.01271594	0.00047541	
     11087	-0.06233784	-0.03173651	-0.04301069	0.00208601	
     11088	-0.03721254	0.05330297	-0.00081307	0.01271594	
     11089	-0.00757757	0.04267303	0.02431223	0.00723991	
     11090	0.00498508	-0.00500062	-0.01337572	-0.03077016	
     11091	-0.04526552	-0.03109228	-0.00983241	-0.05460698	
     11092	-0.01852963	-0.01885174	-0.00242366	0.06940893	
     11093	-0.01949598	0.00079753	-0.02110658	0.02624495	
     11094	0.06844257	-0.00854393	0.00756203	-0.00854393	
     11095	0.05298085	-0.00951029	0.02753343	-0.00693333	
     11096	0.05265873	0.00111965	0.00917263	-0.00177943	
     11097	0.05845687	0.01336018	-0.01144300	0.01013899	
     11098	0.03462005	0.00305236	-0.02239506	0.00691779	
     11099	0.00530720	0.00852839	-0.00500062	-0.00016883	
     11100	0.00917263	-0.00403426	0.00659567	-0.02110658	
     11101	0.01239382	-0.02303929	0.00466296	-0.00467850	
     11102	0.00079753	-0.00371214	-0.00467850	0.00756203	
     11103	0.00466296	0.03397581	0.02109104	-0.00113519	
     11104	0.01464866	0.03880760	0.03236521	-0.00081307	
     11105	-0.04848671	0.02109104	-0.05074155	0.01400442	
     11106	-0.04590976	-0.02915956	-0.01788539	-0.00725545	
     11107	0.00723991	-0.04075585	0.01754773	-0.00886605	
     11108	-0.01144300	0.00659567	-0.00274578	-0.01015453	
     11109	0.04492787	-0.06684751	0.01497078	-0.00532274	
     11110	-0.00886605	0.01303806	0.01464866	-0.00113519	
     11111	-0.01530843	0.01464866	0.02527859	-0.00564486	
     11112	-0.00854393	0.00498508	-0.01788539	-0.00306790	
     11113	-0.01595267	0.01754773	-0.03495771	0.00369660	
     11114	-0.00789969	-0.00145731	0.00176389	-0.01144300	
     11115	0.00917263	-0.00210154	0.01336018	-0.02819320	
     11116	-0.00403426	-0.00177943	0.01400442	-0.00983241	
     11117	-0.00628909	-0.03978949	-0.04558764	0.02366799	
     11118	0.00079753	0.00788415	0.00047541	-0.01337572	
     11119	0.00466296	0.01948044	0.01464866	-0.00532274	
     11120	0.00015329	-0.00371214	0.01980256	-0.00596698	
     11121	-0.01595267	0.01948044	-0.01466419	-0.00725545	
     11122	-0.01852963	0.02849978	0.00015329	0.00047541	
     11123	0.00273024	-0.02464989	0.00369660	0.00144177	
     11124	-0.00242366	-0.00757757	-0.00886605	0.00176389	
     11126	-0.01981810	0.02109104	-0.00049095	-0.00339002	
     11126	-0.02722684	0.00208601	-0.00049095	-0.00467850	
     11127	0.01593713	0.02076892	-0.00983241	0.00627356	
     11129	0.01690349	-0.02626049	0.00176389	-0.00467850	
     11130	0.00176389	-0.01917386	-0.01337572	0.00756203	
     11130	0.00981687	0.00111965	-0.00274578	0.02173528	
     11131	0.00434084	0.02463435	-0.01240936	0.02270164	
     11132	-0.00210154	0.01174958	-0.02207294	0.02495647	
     11133	-0.02626049	0.04460575	-0.02271718	0.00562932	
     11134	-0.00403426	-0.00145731	-0.03044804	0.00917263	
     11135	0.01915833	-0.05718393	0.03268733	-0.00725545	
     11136	-0.00596698	-0.02980380	0.03687488	-0.01949598	
     11137	-0.00403426	-0.03399135	0.02817766	-0.00049095	
     11138	-0.02078446	-0.02754896	0.00885051	-0.02722684	
     11139	0.00820627	0.01625925	-0.00983241	-0.02497201	
     11140	0.10065450	0.07488496	0.02237952	-0.01724115	
     11141	-0.01434208	0.03300945	0.01754773	-0.00177943	
     11142	0.00401872	0.02334588	-0.02400565	0.01303806	
     11143	-0.00628909	0.00273024	-0.02561625	0.01432654	
     11144	0.01883621	-0.01112088	-0.01079876	0.00176389	
     11145	-0.05879453	-0.01079876	-0.01852963	-0.01305360	
     11146	-0.02142870	-0.01852963	-0.01079876	0.01786985	
     11147	-0.02432777	-0.01112088	0.02656707	0.02044680	
     11148	0.00079753	-0.01917386	0.00723991	0.00885051	
     11149	-0.00435638	-0.00016883	-0.00693333	-0.00113519	
     11150	-0.00306790	0.01980256	-0.00274578	-0.00306790	
     11151	-0.00177943	0.03268733	-0.00177943	-0.00435638	
     11152	-0.03109228	0.02399011	-0.00435638	-0.00435638	
     11153	-0.02110658	-0.03753466	0.00756203	-0.00210154	
     11154	0.02205740	-0.01595267	0.00885051	-0.00049095	
     11155	0.03107674	0.00659567	0.00305236	0.00466296	
     11156	0.03590853	0.00047541	-0.01401996	0.00401872	
     11157	0.02495647	-0.00016883	-0.01434208	0.01593713	
     11158	0.00595144	0.00305236	-0.00757757	-0.00306790	
     11159	-0.00049095	0.00208601	-0.01047664	0.00337448	
     11160	-0.01144300	-0.00016883	-0.01015453	0.00240812	
     11161	-0.00886605	-0.00435638	-0.01112088	-0.00049095	
     11162	-0.02593837	0.00530720	-0.01563055	0.01142746	
     11163	-0.00306790	-0.01240936	0.03107674	0.00047541	
     11164	-0.00113519	-0.00532274	0.03268733	-0.01627479	
     11165	0.01529289	-0.01434208	0.00369660	-0.01401996	
     11166	0.04299515	0.00917263	-0.00274578	-0.00757757	
     11167	0.03107674	-0.01659691	0.01142746	0.00369660	
     11168	0.00885051	0.02592283	0.02817766	0.01174958	
     11169	-0.02658261	-0.00145731	-0.00403426	-0.00467850	
     11170	-0.04075585	-0.00822181	-0.00306790	-0.02271718	
     11171	-0.00371214	-0.01369784	-0.00274578	-0.01466419	
     11172	0.01336018	0.01625925	-0.00274578	0.02431223	
     11173	0.00144177	0.01593713	-0.00951029	-0.03077016	
     11174	0.01368230	0.01432654	-0.00274578	-0.03044804	
     11175	0.02721131	-0.06169360	0.02334588	0.02173528	
     11176	-0.04655400	-0.02078446	0.01110534	0.00015329	
     11177	-0.03946738	0.01239382	-0.02819320	0.00305236	
     11178	-0.04558764	0.05910111	-0.00049095	0.01239382	
     11179	-0.00951029	-0.00145731	-0.00113519	0.00852839	
     11180	0.01754773	-0.00564486	-0.03495771	-0.00274578	
     11181	0.02753343	-0.02948168	-0.01788539	-0.00113519	
     11182	0.02012468	-0.01144300	-0.00177943	0.00208601	
     11183	0.00273024	-0.00049095	0.00466296	0.00240812	
     11184	-0.02561625	0.00820627	-0.02078446	0.01013899	
     11185	-0.00951029	-0.02271718	0.00079753	0.00015329	
     11186	-0.01273148	-0.02754896	0.01625925	0.00917263	
     11187	0.00917263	-0.01305360	0.00079753	0.00723991	
     11188	-0.02690473	0.02366799	0.01110534	0.01529289	
     11189	-0.01691903	-0.00113519	0.02044680	0.00562932	
     11190	-0.00145731	0.03333157	0.01368230	-0.00242366	
     11191	0.00885051	0.00015329	0.00498508	-0.01047664	
     11192	0.02044680	-0.06201572	-0.01015453	0.01658137	
     11193	0.01110534	-0.00145731	-0.00725545	0.00337448	
     11194	-0.00177943	0.05684628	-0.00693333	0.00659567	
     11195	-0.00371214	0.02173528	0.01078323	0.01529289	
     11196	-0.03173651	-0.03850102	0.00144177	-0.00242366	
     11197	-0.02851532	0.02592283	-0.00145731	-0.04462128	
     11198	0.00917263	-0.01691903	-0.00435638	-0.01724115	
