‘ª’èŽžŠÔ	T1Raw	T2Raw	T3Raw	T4Raw	
        67	0.00240812	-0.00306790	0.00305236	-0.00371214	
        68	0.00369660	0.00144177	-0.00016883	-0.00016883	
        69	0.00144177	0.00079753	0.00208601	0.00047541	
        70	0.00047541	0.00305236	-0.00049095	0.00434084	
        71	0.00176389	0.00240812	0.00208601	0.00208601	
        72	0.00111965	0.00176389	-0.00081307	0.00498508	
        73	0.00208601	0.00466296	-0.00210154	0.00337448	
        74	0.00176389	0.00111965	0.00047541	0.00111965	
        75	-0.00177943	0.00079753	-0.00210154	0.00369660	
        76	-0.00242366	0.00144177	-0.00113519	-0.00016883	
        77	-0.00500062	0.00434084	0.00047541	-0.00210154	
        78	-0.00403426	0.00305236	-0.00081307	0.00015329	
        79	0.00111965	-0.00274578	0.00176389	-0.00049095	
        80	-0.00210154	-0.00274578	-0.00145731	-0.00210154	
        81	0.00079753	-0.00403426	-0.00145731	0.00208601	
        82	0.00240812	-0.00532274	-0.00274578	0.00337448	
        83	-0.00081307	-0.00145731	0.00111965	0.00627356	
        84	0.00273024	-0.00177943	0.00208601	0.00466296	
        85	0.00240812	-0.00145731	-0.00081307	0.00498508	
        86	-0.00145731	-0.00016883	-0.00403426	-0.00145731	
        87	-0.00145731	0.00079753	0.00015329	0.00015329	
        88	-0.00049095	-0.00016883	0.00079753	-0.00081307	
        89	0.00369660	0.00111965	-0.00016883	-0.00435638	
        90	0.00240812	0.00144177	-0.00016883	-0.00049095	
        91	0.00401872	0.00079753	-0.00113519	-0.00113519	
        92	0.00047541	-0.00016883	-0.00306790	-0.00210154	
        93	0.00079753	0.00144177	-0.00145731	0.00079753	
        94	-0.00113519	-0.00016883	-0.00274578	-0.00081307	
        95	0.00305236	-0.00467850	0.00305236	-0.00532274	
        96	-0.00242366	-0.00403426	-0.00113519	-0.00564486	
        97	-0.00242366	-0.00081307	-0.00532274	-0.00242366	
        98	-0.00500062	0.00015329	-0.00274578	-0.00016883	
        99	-0.00210154	-0.00274578	0.00111965	-0.00371214	
       100	0.00079753	0.00047541	0.00015329	-0.00822181	
       101	-0.00081307	0.00176389	-0.00371214	0.00337448	
       102	-0.00435638	0.00079753	0.00208601	0.00659567	
       103	-0.01595267	0.00208601	0.00691779	0.00273024	
       104	-0.01208724	0.00208601	0.00208601	-0.00596698	
       105	-0.00532274	0.00015329	0.00015329	0.00627356	
       106	-0.00081307	-0.00081307	0.00273024	0.00562932	
       107	-0.00274578	-0.00049095	-0.00049095	0.00079753	
       108	0.00756203	-0.00242366	-0.00306790	-0.00177943	
       109	0.02012468	0.00015329	-0.00145731	-0.00145731	
       110	0.01432654	0.00659567	-0.00532274	-0.00596698	
       111	0.01013899	0.00434084	-0.00242366	-0.00725545	
       112	0.00079753	0.00305236	0.00434084	-0.00403426	
       113	-0.00886605	0.00208601	0.00240812	0.01013899	
       114	-0.00371214	-0.00371214	0.00079753	0.00240812	
       115	-0.00371214	-0.00049095	-0.00113519	-0.00145731	
       116	0.00176389	-0.00177943	-0.00113519	0.00144177	
       117	0.00337448	-0.00306790	-0.00049095	-0.00016883	
       118	0.00015329	-0.00725545	-0.00113519	-0.00016883	
       119	0.00756203	-0.00725545	0.00208601	0.00562932	
       120	-0.00403426	0.00208601	-0.00210154	0.00434084	
       121	-0.00242366	0.00079753	-0.00339002	0.00562932	
       122	-0.00113519	-0.00339002	-0.00371214	0.00079753	
       123	-0.00983241	0.00208601	-0.00016883	-0.00081307	
       124	-0.00371214	-0.00210154	-0.00016883	-0.00081307	
       125	-0.00628909	-0.00081307	-0.00081307	-0.00371214	
       126	-0.00371214	0.00111965	0.00176389	-0.00757757	
       127	-0.00145731	-0.00049095	-0.00177943	-0.00854393	
       128	0.00305236	-0.00210154	-0.00435638	-0.00210154	
       129	0.00176389	0.00047541	0.00047541	0.00240812	
       130	0.00530720	0.00015329	0.00047541	-0.00210154	
       131	0.00466296	0.00111965	-0.00081307	0.00144177	
       132	-0.00210154	0.00659567	-0.00210154	-0.00016883	
       133	-0.00596698	0.00240812	0.00369660	0.00337448	
       134	-0.00049095	-0.00049095	-0.00210154	-0.00628909	
       135	-0.00049095	0.00305236	-0.00435638	0.00079753	
       136	0.00466296	-0.00016883	-0.00274578	-0.00081307	
       137	0.00659567	0.00079753	-0.00049095	-0.00371214	
       138	0.00595144	-0.00210154	-0.00210154	-0.00145731	
       139	0.00015329	-0.00467850	0.00434084	-0.00371214	
       140	-0.01305360	-0.00564486	0.00756203	0.00498508	
       141	-0.02239506	-0.00210154	0.00047541	0.00498508	
       142	-0.01369784	-0.00145731	-0.00081307	0.00691779	
       143	-0.00661121	-0.00113519	0.00015329	0.00659567	
       144	0.00240812	-0.00081307	0.00176389	0.00337448	
       145	0.01658137	-0.00339002	0.00240812	-0.00564486	
       146	0.02785555	-0.00274578	0.00079753	-0.00628909	
       147	0.02044680	0.00047541	0.00144177	-0.00177943	
       148	0.00498508	-0.00081307	0.00208601	-0.00177943	
       149	0.00240812	-0.00177943	0.00369660	-0.00339002	
       150	0.01013899	-0.00403426	0.00305236	-0.00371214	
       151	-0.00628909	-0.00210154	-0.00049095	-0.00789969	
       152	-0.03270287	0.00273024	-0.00564486	-0.01047664	
       153	-0.02593837	-0.00016883	-0.00371214	0.00208601	
       154	-0.00789969	-0.00145731	-0.00628909	0.01271594	
       155	-0.00435638	0.00176389	-0.00339002	0.00498508	
       156	-0.01144300	0.00659567	-0.00403426	0.00337448	
       157	-0.01047664	0.00434084	-0.00693333	0.00208601	
       158	-0.00403426	0.00176389	-0.00210154	0.00595144	
       159	-0.00177943	-0.00177943	-0.00049095	0.00466296	
       160	0.00079753	-0.00049095	0.00111965	0.00273024	
       161	0.00498508	-0.00113519	-0.00016883	0.00659567	
       162	0.00176389	-0.00210154	0.00240812	0.00917263	
       163	0.00015329	-0.00371214	0.00079753	0.00434084	
       164	0.00305236	-0.00532274	0.00079753	-0.01273148	
       165	0.00273024	-0.00532274	0.00047541	-0.00951029	
       166	0.00466296	-0.00371214	0.00337448	-0.00049095	
       167	0.00562932	-0.00145731	0.00434084	0.00305236	
       168	0.00820627	0.00144177	-0.00177943	-0.00016883	
       169	0.00369660	0.00530720	-0.00274578	-0.00339002	
       170	0.00852839	0.00337448	-0.00177943	0.00627356	
       171	0.00723991	0.00015329	-0.00242366	0.00208601	
       172	0.00273024	0.00079753	-0.00274578	0.00047541	
       173	-0.00532274	0.00434084	-0.00113519	0.00273024	
       174	-0.00596698	0.00079753	-0.00210154	-0.00081307	
       175	0.00401872	-0.00177943	0.00305236	-0.00016883	
       176	0.00079753	-0.00081307	0.00079753	-0.00532274	
       177	-0.00467850	0.00111965	-0.00339002	-0.00306790	
       178	-0.00757757	-0.00274578	-0.00113519	-0.01208724	
       179	-0.00661121	-0.00210154	0.00111965	-0.00564486	
       180	-0.00789969	-0.00210154	-0.00145731	0.00015329	
       181	-0.00951029	-0.00049095	-0.00339002	-0.00049095	
       182	-0.00435638	-0.00306790	-0.00113519	-0.00113519	
       183	-0.00596698	-0.00306790	-0.00145731	-0.00596698	
       184	-0.00757757	-0.00081307	-0.00306790	0.00369660	
       185	0.00369660	-0.00306790	-0.00113519	0.00240812	
       186	0.00562932	-0.00177943	-0.00016883	0.00434084	
       187	0.00659567	0.00144177	0.00047541	0.00144177	
       188	0.00273024	0.00111965	-0.00016883	-0.00532274	
       189	0.00305236	0.00111965	-0.00113519	-0.01305360	
       190	0.00047541	0.00337448	-0.00081307	-0.00596698	
       191	-0.00177943	0.00466296	-0.00145731	0.00015329	
       192	0.00176389	-0.00306790	0.00273024	0.00466296	
       193	0.01078323	-0.00435638	0.00369660	0.00369660	
       194	0.01239382	-0.00306790	0.00273024	-0.00177943	
       195	0.00949475	0.00176389	0.00305236	0.00047541	
       196	0.00111965	0.00047541	-0.00016883	-0.00661121	
       197	-0.00371214	0.00015329	-0.00306790	-0.00661121	
       198	-0.00306790	-0.00467850	0.00015329	0.00756203	
       199	-0.00693333	-0.00822181	0.00273024	0.00047541	
       200	-0.01949598	-0.00242366	0.00176389	-0.00016883	
       201	-0.00500062	-0.00113519	0.00176389	-0.00177943	
       202	0.00273024	0.00015329	-0.00177943	0.00498508	
       203	0.00595144	-0.00177943	-0.00145731	0.00208601	
       204	0.00498508	-0.00210154	0.00144177	0.00047541	
       205	-0.00725545	0.00079753	0.00015329	0.00111965	
       206	-0.00596698	-0.00306790	-0.00242366	0.00337448	
       207	-0.00435638	-0.00467850	-0.00016883	-0.00113519	
       208	-0.00596698	-0.00371214	0.00144177	0.00595144	
       209	-0.01466419	0.00401872	-0.00500062	0.00530720	
       210	0.00305236	0.00595144	-0.00177943	-0.00403426	
       211	0.01658137	0.00466296	0.00015329	0.00047541	
       212	0.00788415	0.00691779	-0.00564486	0.00047541	
       213	0.01110534	0.00466296	-0.00500062	-0.00274578	
       214	0.00917263	0.00111965	-0.00081307	0.00305236	
       215	-0.00049095	-0.00210154	-0.00274578	0.00434084	
       216	-0.01240936	0.00079753	-0.00016883	-0.00274578	
       217	-0.02078446	0.00111965	-0.00242366	0.00208601	
       218	-0.00757757	-0.00016883	-0.00274578	0.00015329	
       219	-0.00500062	-0.00016883	-0.00177943	-0.00628909	
       220	-0.00145731	0.00047541	0.00111965	-0.00371214	
       221	0.00111965	-0.00403426	0.00401872	0.00047541	
       222	0.00434084	-0.00403426	0.00240812	0.01497078	
       223	0.00240812	-0.00113519	0.00079753	0.00659567	
       224	0.00562932	-0.00371214	0.00434084	-0.00145731	
       225	0.00434084	-0.00435638	0.00434084	-0.01144300	
       226	0.00176389	0.00079753	-0.00049095	-0.00403426	
       227	0.00047541	-0.00113519	0.00111965	-0.00145731	
       228	-0.00177943	-0.00081307	0.00208601	0.00208601	
       229	-0.00500062	0.00240812	0.00144177	0.00305236	
       230	-0.00661121	0.00240812	0.00111965	-0.00210154	
       231	-0.00113519	0.00498508	-0.00016883	-0.00049095	
       232	-0.00983241	0.00659567	-0.00467850	0.00273024	
       233	-0.00339002	0.00144177	0.00144177	-0.00435638	
       234	-0.00757757	0.00305236	-0.00693333	-0.00081307	
       235	-0.00822181	0.00079753	-0.00467850	-0.00177943	
       236	-0.01144300	0.00208601	0.00305236	-0.00145731	
       237	-0.00467850	-0.00242366	-0.00145731	-0.00049095	
       238	0.00144177	-0.00242366	-0.00113519	0.00047541	
       239	0.00595144	-0.00242366	-0.00049095	-0.00016883	
       240	0.00627356	-0.00274578	-0.00145731	-0.00274578	
       241	0.01464866	-0.00274578	-0.00113519	-0.00049095	
       242	0.01368230	-0.00016883	-0.00145731	0.00144177	
       243	0.01142746	-0.00274578	0.00047541	-0.00016883	
       244	0.00466296	-0.00242366	-0.00242366	-0.00210154	
       245	0.00337448	-0.00274578	0.00015329	-0.00403426	
       246	0.00273024	-0.00081307	-0.00210154	0.00434084	
       247	0.00595144	-0.00145731	0.00273024	0.00273024	
       248	0.00047541	0.00208601	-0.00145731	0.00369660	
       249	-0.00145731	0.00434084	0.00111965	0.00015329	
       250	-0.00113519	0.00369660	0.00047541	-0.00016883	
       251	0.00434084	0.00015329	0.00176389	-0.00274578	
       252	0.01207170	-0.00049095	0.00305236	-0.00564486	
       253	0.00176389	0.00047541	0.00369660	0.00208601	
       254	0.00337448	0.00369660	-0.00145731	0.00176389	
       255	0.00788415	0.00305236	-0.00306790	-0.01724115	
       256	0.00981687	0.00047541	-0.00081307	-0.00403426	
       257	-0.00532274	-0.00049095	0.00208601	0.00240812	
       258	-0.04333281	0.00208601	-0.00371214	0.00369660	
       259	-0.01788539	-0.00113519	-0.00339002	0.00144177	
       260	-0.00081307	-0.00177943	0.00466296	-0.00177943	
       261	-0.00274578	-0.00693333	0.00144177	0.00111965	
       262	-0.00564486	-0.00371214	-0.00049095	-0.00016883	
       263	-0.00532274	-0.00371214	-0.00113519	-0.00177943	
       264	0.00079753	-0.00339002	0.00015329	-0.00145731	
       265	0.00240812	-0.00274578	-0.00210154	0.00015329	
       266	0.00369660	-0.00242366	-0.00274578	0.00015329	
       267	-0.00306790	0.00144177	-0.00306790	0.00240812	
       268	0.00079753	0.00337448	-0.00274578	0.00176389	
       269	0.00015329	0.00401872	-0.00210154	0.00273024	
       270	-0.00822181	0.00305236	-0.00210154	-0.00113519	
       271	-0.00306790	0.00176389	-0.00049095	0.00047541	
       272	0.00434084	0.00369660	0.00015329	0.00111965	
       273	0.00401872	-0.00210154	-0.00339002	0.00176389	
       274	0.01046111	0.00047541	-0.00242366	0.00305236	
       275	-0.01788539	0.00079753	0.00047541	-0.00177943	
       276	-0.00886605	-0.00661121	0.00111965	-0.00822181	
       277	0.00273024	-0.00435638	-0.00081307	0.00434084	
       278	0.00723991	0.00756203	-0.00693333	0.00240812	
       279	0.00949475	0.00627356	-0.00306790	0.00466296	
       280	0.00756203	-0.00081307	-0.00049095	0.00498508	
       281	0.00659567	-0.00210154	-0.00016883	0.00337448	
       282	0.00015329	-0.00564486	0.00240812	0.00015329	
       283	-0.01563055	-0.00339002	0.00369660	-0.00403426	
       284	-0.00918817	-0.00403426	0.00176389	-0.01047664	
       285	-0.00371214	-0.00435638	0.00305236	-0.00951029	
       286	-0.00789969	0.00015329	0.00176389	0.00723991	
       287	-0.00886605	0.00273024	-0.00210154	0.00756203	
       288	-0.00016883	-0.00016883	0.00498508	-0.00145731	
       289	-0.00500062	0.00111965	-0.00177943	0.00111965	
       290	0.00111965	0.00208601	-0.00210154	0.00047541	
       291	0.00176389	0.00047541	-0.00435638	-0.00113519	
       292	-0.00113519	0.00273024	-0.00306790	-0.00081307	
       293	0.00305236	0.00466296	-0.00403426	0.00111965	
       294	0.00466296	0.00659567	-0.00210154	0.00434084	
       295	0.00337448	0.00273024	-0.00113519	0.00659567	
       296	0.00691779	0.00305236	-0.00306790	0.00820627	
       297	0.01013899	0.00273024	-0.00242366	0.00691779	
       298	0.00273024	0.00240812	-0.00306790	0.00498508	
       299	-0.00886605	-0.00016883	0.00047541	-0.00113519	
       300	0.00337448	-0.00339002	0.00079753	-0.01305360	
       301	0.01239382	-0.00725545	0.00401872	-0.02078446	
       302	0.00885051	-0.00628909	0.00305236	-0.01788539	
       303	0.00885051	-0.00918817	0.00337448	-0.00757757	
       304	0.00595144	-0.00693333	0.00466296	-0.00177943	
       305	-0.00306790	-0.00435638	0.00015329	0.00498508	
       306	-0.00306790	-0.00113519	0.00047541	0.00273024	
       307	-0.00951029	0.00401872	-0.00435638	0.00047541	
       308	-0.00564486	0.00337448	0.00369660	0.00015329	
       309	-0.00596698	-0.00081307	0.00401872	0.00240812	
       310	-0.00918817	0.00208601	0.00015329	-0.00113519	
       311	-0.00757757	0.00208601	-0.00274578	-0.00145731	
       312	-0.00854393	-0.00049095	0.00047541	-0.00177943	
       313	-0.00628909	0.00015329	0.00015329	-0.00306790	
       314	0.00015329	0.00015329	-0.00016883	-0.00210154	
       315	0.00756203	-0.00016883	0.00047541	0.00369660	
       316	0.01207170	-0.00049095	-0.00177943	0.00466296	
       317	0.00434084	0.00111965	-0.00177943	0.00079753	
       318	-0.00757757	-0.00145731	-0.00306790	0.00401872	
       319	-0.00177943	-0.00049095	0.00079753	0.01174958	
       320	-0.00596698	-0.00113519	0.00015329	0.00079753	
       321	-0.00177943	-0.00177943	-0.00339002	-0.00339002	
       322	-0.00339002	-0.00113519	-0.00339002	-0.00693333	
       323	-0.00274578	-0.00306790	-0.00145731	-0.00274578	
       324	0.00208601	-0.00371214	-0.00016883	0.00530720	
       325	0.00015329	-0.00145731	-0.00210154	0.00498508	
       326	0.00144177	0.00047541	-0.00242366	0.00434084	
       327	0.00305236	0.00015329	-0.00306790	0.00305236	
       328	0.00659567	0.00305236	-0.00789969	0.00401872	
       329	0.00885051	0.00176389	-0.00049095	0.00208601	
       330	0.00337448	0.00240812	0.00144177	-0.00274578	
       331	-0.00274578	0.00369660	-0.00049095	-0.00693333	
       332	0.00111965	-0.00113519	0.00144177	-0.00983241	
       333	0.00208601	-0.00242366	0.00240812	-0.00274578	
       334	-0.00403426	0.00240812	0.00079753	-0.00274578	
       335	-0.01208724	0.00176389	0.00240812	-0.00467850	
       336	-0.00886605	-0.00210154	0.00337448	-0.00339002	
       337	-0.00016883	-0.00628909	0.00079753	0.00627356	
       338	-0.00145731	0.00111965	-0.00113519	0.01239382	
       339	-0.00693333	0.00466296	-0.00371214	0.00595144	
       340	-0.00306790	0.00273024	-0.00693333	0.00369660	
       341	0.00562932	-0.00596698	0.00111965	0.00691779	
       342	-0.00049095	-0.00210154	-0.00339002	0.01142746	
       343	-0.00854393	0.00144177	-0.00564486	0.00595144	
       344	-0.00500062	0.00047541	-0.00145731	-0.00274578	
       345	0.00111965	0.00079753	-0.00049095	-0.01369784	
       346	0.00659567	0.00079753	-0.00016883	-0.00951029	
       347	0.01174958	0.00079753	0.00305236	-0.00242366	
       348	0.00240812	0.00144177	-0.00145731	-0.00016883	
       349	0.00208601	0.00144177	-0.00113519	0.00337448	
       350	-0.00081307	0.00240812	-0.00049095	0.00466296	
       351	0.00466296	0.00079753	0.00015329	0.00401872	
       352	0.01529289	-0.00081307	-0.00016883	-0.00016883	
       353	0.01078323	-0.00113519	0.00176389	-0.00435638	
       354	0.00917263	-0.00113519	0.00401872	-0.01144300	
       355	0.00917263	-0.00274578	0.00015329	-0.01530843	
       356	0.01013899	-0.00177943	-0.00145731	-0.01144300	
       357	-0.00564486	-0.00210154	-0.00081307	-0.00822181	
       358	-0.02626049	0.00305236	-0.00339002	0.00144177	
       360	-0.02336141	-0.00016883	-0.00113519	0.00144177	
       360	-0.03656830	-0.00339002	-0.00274578	0.00498508	
       361	-0.04365492	-0.00177943	-0.00274578	0.00305236	
       362	-0.02432777	-0.00177943	-0.00049095	-0.00242366	
       363	-0.00403426	-0.00049095	0.00208601	0.00144177	
       364	0.00369660	0.00176389	-0.00049095	0.00949475	
       365	0.00498508	0.00305236	-0.00435638	0.00756203	
       366	0.00981687	-0.00113519	0.00047541	0.00015329	
       367	0.00820627	-0.00467850	0.00562932	0.00240812	
       368	0.00820627	-0.00339002	0.00015329	0.00176389	
       369	0.00466296	0.00144177	-0.00145731	0.00434084	
       371	0.00981687	0.00434084	0.00369660	0.00208601	
       372	0.00337448	0.00466296	0.00369660	-0.00113519	
       373	0.00498508	0.00434084	-0.00016883	0.00369660	
       374	0.00659567	0.00208601	0.00111965	0.00595144	
       375	0.00691779	-0.00016883	0.00047541	0.00240812	
       376	0.00723991	-0.00210154	-0.00016883	-0.00081307	
       377	0.00530720	-0.00081307	0.00015329	-0.00081307	
       378	0.00788415	-0.00210154	0.00208601	-0.00049095	
       379	0.00530720	-0.00371214	-0.00016883	0.00015329	
       380	0.00240812	0.00466296	-0.00145731	-0.00177943	
       381	-0.00339002	-0.00242366	-0.00306790	-0.00274578	
       382	-0.00757757	-0.00016883	-0.00403426	-0.00274578	
       383	-0.00725545	-0.00210154	-0.00242366	-0.00145731	
       384	-0.00339002	-0.00016883	-0.00210154	-0.00113519	
       385	-0.00306790	-0.00306790	0.00144177	-0.00113519	
       386	0.00111965	-0.00177943	0.00047541	-0.00145731	
       387	-0.00145731	-0.00016883	-0.00951029	0.00111965	
       388	-0.00661121	-0.00049095	-0.00532274	0.00144177	
       389	-0.01273148	0.00208601	-0.00049095	-0.00049095	
       390	-0.00564486	0.00144177	-0.00532274	-0.00274578	
       391	-0.00177943	0.00337448	0.00466296	-0.00274578	
       392	0.01174958	0.00434084	0.00176389	0.00434084	
       393	0.00691779	0.00369660	0.00079753	0.00240812	
       394	0.01013899	0.00305236	0.00273024	-0.00435638	
       395	0.00885051	0.00111965	0.00434084	-0.00177943	
       396	0.00885051	0.00111965	-0.00016883	-0.00049095	
       397	0.00595144	-0.00145731	0.00176389	-0.00628909	
       398	0.00498508	-0.00081307	-0.00016883	0.00144177	
       399	0.00079753	-0.00177943	-0.00210154	0.00273024	
       400	-0.01337572	-0.00177943	0.00015329	0.00111965	
       401	-0.01434208	-0.00339002	-0.00145731	-0.00274578	
       402	-0.00596698	-0.00661121	0.00144177	-0.00500062	
       403	-0.00532274	-0.00596698	0.00240812	-0.00145731	
       404	-0.00757757	0.00144177	-0.00081307	0.00144177	
       405	-0.00339002	0.00047541	-0.00242366	0.00176389	
       406	0.00047541	-0.00081307	0.00047541	0.00305236	
       407	0.00144177	-0.00081307	-0.00145731	-0.00145731	
       408	0.00305236	-0.00145731	-0.00403426	0.00240812	
       409	0.00111965	0.00176389	-0.00177943	0.00176389	
       410	-0.00081307	0.00047541	-0.00049095	0.00176389	
       411	-0.00145731	0.00176389	-0.00435638	0.00079753	
       412	0.00015329	0.00659567	-0.00339002	0.00273024	
       413	0.00401872	0.00337448	0.00111965	-0.00049095	
       414	0.00176389	0.00111965	-0.00113519	-0.01144300	
       415	0.00498508	0.00047541	0.00079753	-0.00757757	
       416	0.01239382	-0.00016883	-0.00113519	-0.00274578	
       417	0.01786985	0.00176389	-0.00242366	0.00240812	
       418	0.00079753	-0.00081307	-0.00339002	0.00305236	
       419	-0.01659691	0.00015329	-0.00177943	-0.00596698	
       420	-0.01047664	-0.00274578	0.00240812	-0.00339002	
       421	-0.00822181	-0.00532274	0.00369660	0.00434084	
       422	-0.02658261	-0.00306790	-0.00016883	0.00691779	
       423	-0.02078446	0.00015329	0.00111965	0.00111965	
       424	-0.00886605	-0.00145731	-0.00177943	-0.00177943	
       425	0.00498508	-0.00210154	0.00176389	-0.00242366	
       426	0.01142746	-0.00306790	0.00820627	-0.01079876	
       427	0.00627356	0.00015329	0.00144177	-0.00500062	
       428	0.00434084	-0.00016883	0.00240812	-0.00210154	
       429	-0.00306790	0.00369660	0.00015329	-0.00435638	
       430	0.00337448	-0.00145731	-0.00113519	-0.00113519	
       431	0.01013899	-0.00274578	-0.00049095	-0.00242366	
       431	-0.00242366	0.00111965	-0.00016883	-0.00016883	
       432	-0.00628909	0.00079753	0.00047541	0.00401872	
       433	-0.00113519	-0.00081307	0.00144177	0.00079753	
       434	-0.00339002	-0.00081307	0.00176389	0.00111965	
       435	-0.00725545	-0.00016883	-0.00274578	0.00273024	
       436	-0.01305360	-0.00242366	-0.00306790	0.00111965	
       437	-0.01691903	0.00015329	-0.00757757	-0.00049095	
       438	-0.00854393	0.00144177	-0.00210154	0.00176389	
       439	0.00595144	0.00208601	-0.00661121	0.00434084	
       440	0.01046111	-0.00435638	-0.00081307	0.00305236	
       441	0.00981687	-0.00177943	-0.00016883	0.00466296	
       442	0.00562932	-0.00177943	0.00144177	0.00917263	
       443	0.00434084	0.00015329	-0.00016883	0.00498508	
       444	0.00627356	-0.00210154	0.00208601	0.00466296	
       445	0.00208601	-0.00049095	0.00434084	-0.00210154	
       446	-0.00210154	0.00240812	-0.00403426	-0.01337572	
       447	0.00659567	-0.00177943	-0.00274578	-0.01885174	
       448	0.01013899	-0.00113519	-0.00049095	-0.01208724	
       449	0.01336018	-0.00274578	0.00015329	-0.00564486	
       450	0.00530720	0.00079753	-0.00210154	0.00273024	
       451	-0.01820751	0.00337448	-0.00532274	-0.00145731	
       452	-0.02336141	0.00240812	-0.00500062	-0.00113519	
       453	-0.00918817	0.00111965	0.00047541	-0.00081307	
       454	-0.00049095	0.00498508	0.00111965	-0.00145731	
       455	-0.00016883	0.00079753	-0.00016883	-0.00532274	
       456	0.00144177	-0.00210154	-0.00049095	-0.00210154	
       457	0.00273024	-0.00113519	-0.00177943	-0.00016883	
       458	0.00079753	-0.00145731	-0.00306790	-0.00113519	
       459	-0.00113519	-0.00274578	-0.00210154	0.00434084	
       460	0.00111965	-0.00242366	0.00111965	0.00595144	
