‘ª’èŽžŠÔ	T1Raw	T2Raw	T3Raw	T4Raw	
      9364	-0.01595267	0.00176389	-0.00403426	-0.00822181	
      9365	-0.00532274	0.00176389	-0.00306790	-0.01305360	
      9366	-0.01112088	-0.00016883	-0.00113519	0.00337448	
      9367	-0.01337572	0.00015329	0.00015329	0.00562932	
      9368	-0.00403426	0.00176389	-0.00145731	0.00401872	
      9369	-0.02142870	0.00595144	-0.00339002	0.00144177	
      9370	0.00047541	0.00466296	0.00047541	0.00047541	
      9371	-0.01820751	0.00530720	-0.00145731	0.00176389	
      9372	0.01142746	0.00788415	-0.00371214	0.00144177	
      9373	0.01851409	0.00176389	-0.00725545	-0.00210154	
      9374	0.01948044	-0.00789969	-0.00532274	0.00337448	
      9375	-0.03334711	-0.00177943	-0.00500062	0.00756203	
      9376	-0.01917386	-0.00371214	0.00176389	0.00788415	
      9377	-0.00177943	-0.00145731	0.00079753	0.00595144	
      9378	0.00305236	-0.00145731	0.00015329	-0.00016883	
      9379	0.00240812	-0.00306790	-0.00177943	-0.00564486	
      9380	0.00015329	0.00208601	-0.01079876	-0.00274578	
      9381	0.00498508	-0.00403426	-0.00532274	0.00176389	
      9382	0.00756203	-0.00339002	0.00273024	0.00466296	
      9383	0.00595144	0.00047541	0.00530720	-0.00564486	
      9384	0.00015329	0.00111965	0.00401872	-0.01337572	
      9385	0.00208601	0.00079753	0.00788415	-0.00596698	
      9386	-0.00242366	0.00273024	0.01013899	0.00949475	
      9387	0.00305236	0.00079753	0.00917263	-0.00049095	
      9388	0.00144177	0.00111965	0.00369660	0.00079753	
      9389	0.00144177	-0.00177943	0.02141316	-0.00661121	
      9390	-0.01015453	0.00466296	0.00788415	-0.00145731	
      9391	-0.00210154	-0.00274578	0.00659567	0.00240812	
      9392	-0.00435638	0.00047541	-0.00274578	0.00369660	
      9393	-0.02851532	0.00208601	-0.00693333	0.00369660	
      9394	-0.01369784	0.00176389	-0.00886605	0.00176389	
      9395	0.01046111	-0.00145731	-0.00693333	0.00305236	
      9396	0.06489926	-0.00854393	0.00595144	0.00176389	
      9397	0.04557210	-0.00596698	0.00466296	-0.00210154	
      9398	-0.04558764	-0.00500062	0.00337448	-0.01079876	
      9399	-0.07167930	-0.00113519	-0.01144300	-0.00403426	
      9400	-0.10163638	-0.00242366	0.00466296	-0.00596698	
      9401	-0.03399135	-0.00822181	0.00949475	-0.02110658	
      9402	0.03494217	-0.00918817	0.00111965	-0.00564486	
      9403	0.02592283	0.00852839	-0.00886605	0.00176389	
      9404	0.05523568	0.00756203	-0.01401996	0.00273024	
      9405	0.03365369	-0.00049095	-0.00467850	0.01303806	
      9406	0.06973105	0.00401872	-0.00435638	0.00885051	
      9407	0.03462005	0.00627356	-0.00403426	0.00401872	
      9408	0.00176389	0.00337448	-0.00177943	0.00111965	
      9409	-0.04301069	0.01046111	-0.01079876	0.00273024	
      9410	-0.01047664	0.00369660	-0.00564486	-0.00016883	
      9411	-0.00016883	0.00240812	-0.00113519	0.00788415	
      9412	0.00917263	0.00466296	-0.02078446	0.00273024	
      9413	-0.01595267	-0.00145731	0.01078323	0.00144177	
      9414	-0.02787108	-0.00016883	0.01432654	0.00434084	
      9415	-0.03205863	-0.00339002	0.00144177	-0.00467850	
      9416	-0.02561625	-0.00596698	0.00756203	-0.00628909	
      9417	-0.02787108	-0.00371214	-0.00081307	-0.00532274	
      9418	-0.02464989	-0.00306790	-0.00693333	-0.00532274	
      9419	0.02109104	-0.00661121	0.01754773	0.00434084	
      9420	-0.00403426	0.00015329	0.01174958	-0.00210154	
      9421	-0.04784247	0.00047541	0.00691779	-0.02014022	
      9422	0.01658137	0.00627356	-0.00210154	-0.00435638	
      9423	0.09968814	-0.00435638	0.00111965	0.00788415	
      9424	0.06361078	-0.00274578	-0.00242366	0.01658137	
      9425	0.01400442	-0.00854393	0.00176389	0.02592283	
      9426	0.00756203	-0.00113519	-0.00596698	0.01271594	
      9427	0.00756203	-0.00081307	-0.00435638	-0.00210154	
      9428	0.00079753	-0.00242366	-0.00016883	0.00144177	
      9429	-0.00274578	0.00079753	-0.00016883	-0.00725545	
      9430	-0.00500062	0.00079753	-0.00177943	0.00337448	
      9431	-0.00177943	0.00079753	-0.00049095	0.00595144	
      9432	-0.00274578	-0.00049095	-0.00242366	-0.00339002	
      9433	-0.00177943	0.00144177	-0.00789969	-0.00886605	
      9434	-0.00177943	-0.00177943	-0.00371214	0.00047541	
      9435	-0.00242366	-0.00371214	-0.00596698	-0.00532274	
      9436	-0.00306790	-0.00049095	-0.00532274	-0.00145731	
      9437	-0.02336141	-0.00113519	-0.00628909	0.00498508	
      9438	-0.01724115	0.00337448	0.00369660	0.00820627	
      9439	-0.00983241	0.00208601	0.00240812	0.01013899	
      9440	-0.00371214	0.00305236	0.00079753	0.00627356	
      9441	0.00949475	-0.00467850	0.00530720	-0.00242366	
      9442	0.00176389	0.00079753	-0.00145731	0.00208601	
      9443	-0.00016883	0.00240812	-0.00210154	-0.00081307	
      9444	-0.04268857	-0.00403426	0.00820627	-0.00789969	
      9445	-0.02400565	-0.00016883	0.00852839	-0.00435638	
      9446	-0.02368353	-0.00016883	-0.00016883	-0.00371214	
      9447	-0.03689042	0.00530720	-0.01144300	-0.00435638	
      9448	-0.00951029	0.00144177	-0.00693333	-0.00242366	
      9449	0.01593713	-0.00081307	-0.00177943	-0.00145731	
      9450	0.04686058	0.00498508	-0.01144300	-0.00177943	
      9451	0.03751912	-0.00242366	-0.01047664	-0.00339002	
      9452	0.04718270	-0.00177943	0.00337448	-0.00371214	
      9453	0.06135595	-0.00177943	0.00562932	-0.00661121	
      9454	0.05008177	-0.00532274	0.00756203	-0.00177943	
      9455	-0.06008300	0.00240812	0.00723991	-0.00145731	
      9456	0.01078323	-0.00403426	0.00917263	0.00369660	
      9457	0.01464866	-0.00983241	0.00788415	-0.00661121	
      9458	-0.06040512	0.00820627	-0.01047664	-0.00596698	
      9459	-0.07812168	0.00498508	-0.00983241	-0.00983241	
      9460	-0.04752036	-0.00371214	0.00627356	-0.00661121	
      9461	0.01110534	-0.00145731	-0.00371214	0.00627356	
      9462	0.04750482	-0.00081307	-0.00403426	0.01142746	
      9463	0.01207170	-0.00339002	0.00595144	0.01336018	
      9464	0.01432654	0.00047541	0.00401872	0.00337448	
      9465	0.00627356	-0.00177943	0.00595144	0.00369660	
      9466	-0.01369784	0.00240812	-0.00500062	0.00208601	
      9467	-0.02722684	0.00949475	-0.01079876	0.00466296	
      9468	-0.02722684	0.00111965	-0.00564486	0.00047541	
      9469	0.00047541	0.00144177	-0.00628909	-0.00145731	
      9470	0.00627356	0.00015329	-0.00951029	-0.00532274	
      9471	-0.02497201	-0.00306790	-0.00177943	-0.02336141	
      9472	-0.01015453	0.00111965	0.00176389	-0.01530843	
      9473	0.02656707	-0.00210154	-0.00210154	0.00240812	
      9474	0.03816336	-0.00049095	-0.00177943	0.00369660	
      9475	0.02334588	-0.00822181	0.00434084	0.01013899	
      9476	0.00337448	-0.00564486	0.01336018	0.01142746	
      9477	-0.00725545	0.00047541	0.00691779	-0.01434208	
      9478	-0.00757757	-0.00274578	0.00401872	0.00917263	
      9479	0.00788415	-0.00532274	0.00337448	-0.00016883	
      9480	0.02173528	-0.00242366	0.00434084	0.00047541	
      9481	0.02527859	-0.00210154	0.00434084	-0.01627479	
      9482	-0.01079876	0.00305236	0.00337448	-0.00145731	
      9483	0.00240812	-0.00049095	-0.00145731	0.00401872	
      9484	-0.04429916	0.00176389	-0.00339002	0.00466296	
      9485	-0.00016883	0.00273024	-0.00371214	0.00079753	
      9486	0.00015329	-0.00145731	0.00530720	-0.00049095	
      9487	-0.00596698	-0.00016883	0.00369660	0.00079753	
      9488	-0.02883744	0.00240812	0.00273024	0.00369660	
      9489	-0.03560194	0.00273024	-0.00081307	0.00208601	
      9490	-0.02142870	-0.00242366	-0.00177943	-0.00306790	
      9491	-0.00274578	-0.00693333	0.00176389	0.00176389	
      9492	0.03623065	0.00434084	-0.00435638	-0.00371214	
      9493	0.02495647	0.00434084	-0.00306790	-0.00049095	
      9494	0.00723991	0.00208601	-0.01466419	0.00723991	
      9495	-0.00016883	0.00176389	-0.00822181	0.00885051	
      9496	0.00530720	-0.00016883	-0.01047664	0.00530720	
      9497	0.00208601	0.00111965	-0.02658261	0.00820627	
      9498	0.00240812	0.00305236	-0.02207294	0.00111965	
      9499	0.01013899	-0.00113519	-0.00628909	-0.00177943	
      9500	0.00852839	-0.00339002	0.00079753	0.00079753	
      9501	-0.00886605	-0.00467850	0.01271594	-0.00113519	
      9502	-0.00081307	-0.00467850	0.02495647	0.00691779	
      9503	-0.01627479	0.00273024	0.01883621	-0.00210154	
      9504	-0.00532274	0.00144177	0.00659567	0.00240812	
      9505	-0.00467850	0.00595144	0.00208601	-0.00016883	
      9506	-0.00145731	0.00273024	0.00756203	-0.00918817	
      9507	0.01625925	0.00176389	0.00595144	0.00176389	
      9508	0.04524999	0.00208601	0.01174958	-0.00725545	
      9509	-0.00274578	0.00917263	-0.00113519	-0.01369784	
      9510	0.01110534	-0.00274578	0.00530720	-0.00435638	
      9511	-0.06491479	0.00111965	-0.00564486	-0.00789969	
      9512	-0.04848671	-0.00242366	0.00015329	-0.00628909	
      9513	0.03011038	-0.00081307	-0.00983241	0.00981687	
      9514	0.01013899	0.00144177	-0.00435638	0.01690349	
      9515	0.00176389	-0.00016883	-0.01144300	0.01110534	
      9516	-0.01434208	-0.00306790	-0.00210154	0.00434084	
      9517	-0.02046234	-0.00210154	0.00240812	-0.00661121	
      9518	-0.00371214	-0.00725545	0.00208601	-0.01144300	
      9519	0.00111965	-0.00371214	-0.00177943	0.00273024	
      9520	0.01464866	-0.00435638	-0.00210154	0.00562932	
      9521	-0.04365492	-0.00049095	0.00111965	0.00047541	
      9522	-0.02915956	0.00273024	-0.00403426	-0.00467850	
      9523	-0.00532274	0.00079753	-0.00113519	0.00530720	
      9524	-0.01627479	0.00111965	-0.00210154	0.00917263	
      9525	0.00208601	-0.00145731	0.00176389	-0.00532274	
      9526	0.04975965	-0.00242366	-0.00210154	-0.00596698	
      9527	0.05169237	0.00434084	-0.01240936	0.00047541	
      9528	-0.00306790	0.00530720	-0.01337572	0.00111965	
      9529	0.01980256	0.00208601	0.00369660	0.00111965	
      9530	0.01142746	0.00047541	0.00176389	0.00111965	
      9531	-0.01595267	0.00273024	-0.00500062	0.00466296	
      9532	-0.02078446	0.00111965	-0.00467850	0.00337448	
      9533	-0.00177943	-0.00274578	-0.00081307	-0.00177943	
      9534	0.01690349	-0.00435638	0.00176389	-0.00113519	
      9535	0.00015329	-0.00177943	0.00305236	-0.00049095	
      9536	-0.04236645	-0.00049095	-0.00242366	-0.00081307	
      9537	-0.04590976	-0.00339002	0.00079753	-0.00725545	
      9538	-0.00403426	-0.00886605	0.00595144	-0.01852963	
      9539	0.05298085	-0.00274578	0.00273024	-0.01595267	
      9540	0.03623065	-0.00274578	0.00208601	-0.00725545	
      9541	0.01851409	-0.00274578	0.00079753	0.00015329	
      9542	0.00949475	0.00337448	-0.00564486	0.00756203	
      9543	0.03558641	-0.00113519	-0.00177943	0.00530720	
      9544	0.02012468	0.00498508	-0.00242366	0.00949475	
      9545	0.00369660	0.00305236	-0.00145731	0.00047541	
      9546	0.01207170	0.00047541	0.00498508	0.00659567	
      9547	-0.06716963	0.00498508	-0.00113519	-0.00628909	
      9548	-0.02014022	-0.00500062	-0.00113519	-0.02078446	
      9549	-0.04043373	-0.00016883	-0.00016883	-0.00016883	
      9550	0.00176389	0.00885051	-0.00918817	0.00788415	
      9551	0.02785555	0.00305236	0.00015329	-0.01112088	
      9552	-0.00210154	-0.00789969	0.00498508	-0.00789969	
      9553	-0.04526552	0.00401872	-0.00403426	0.01980256	
      9554	-0.02432777	-0.00210154	0.00047541	0.00369660	
      9555	-0.00822181	-0.00210154	0.00466296	-0.00177943	
      9556	0.01046111	-0.00177943	-0.00145731	-0.01563055	
      9557	0.02978826	0.00015329	-0.00016883	-0.00951029	
      9558	0.01110534	-0.00467850	0.00305236	0.00691779	
      9559	0.00047541	-0.00242366	0.00111965	0.00852839	
      9560	0.00337448	-0.00274578	0.00079753	0.01303806	
      9561	0.00176389	-0.00435638	-0.00016883	0.01400442	
      9562	-0.00371214	-0.00210154	-0.00113519	0.00659567	
      9563	-0.00210154	0.00305236	-0.00145731	0.00111965	
      9564	0.00401872	0.00401872	-0.00145731	0.00111965	
      9565	0.00562932	0.00144177	-0.00081307	-0.01273148	
      9566	-0.00145731	0.00466296	0.00111965	-0.01401996	
      9567	-0.04945307	0.00208601	0.00240812	0.00466296	
      9568	-0.10260274	0.00047541	0.00144177	0.02237952	
      9569	-0.06555903	-0.00661121	0.00337448	-0.01724115	
      9570	-0.02207294	0.00015329	0.00015329	-0.01627479	
      9571	0.11804894	0.00917263	-0.01466419	-0.00661121	
      9572	0.07617343	0.00240812	-0.00693333	0.01658137	
      9573	0.02817766	-0.00081307	-0.00016883	0.02399011	
      9574	0.04589422	-0.00049095	-0.01305360	0.00820627	
      9575	0.01078323	-0.00145731	-0.00596698	-0.00177943	
      9576	0.00337448	0.00240812	0.00079753	0.00273024	
      9577	0.00885051	0.00047541	0.00305236	0.00659567	
      9578	0.00756203	-0.00016883	0.00756203	0.00337448	
      9579	0.02173528	-0.00500062	0.01142746	0.00434084	
      9580	0.03172098	-0.00951029	0.00981687	-0.00210154	
      9581	0.03268733	-0.00628909	0.00401872	-0.00403426	
      9582	-0.02303929	-0.00403426	-0.00016883	0.00595144	
      9583	-0.06008300	0.00562932	0.00047541	-0.00403426	
      9585	-0.02464989	0.00466296	-0.00210154	0.00788415	
      9585	0.00981687	0.00788415	-0.00757757	-0.00435638	
      9587	0.03590853	0.00111965	0.00723991	-0.01112088	
      9588	0.03816336	-0.00306790	0.00047541	-0.00306790	
      9589	0.00498508	0.00305236	-0.00403426	0.00015329	
      9590	-0.11162208	0.00498508	-0.00789969	-0.01208724	
      9591	-0.02497201	-0.00177943	0.00595144	-0.01305360	
      9592	-0.00661121	0.00305236	0.00208601	-0.00242366	
      9593	0.00144177	0.00015329	-0.00725545	0.00401872	
      9594	0.01336018	-0.00242366	-0.00177943	-0.00113519	
      9595	-0.00435638	-0.00757757	0.01013899	0.00627356	
      9596	-0.02400565	-0.00274578	-0.00661121	0.01303806	
      9597	-0.01852963	-0.00145731	-0.00371214	0.00401872	
      9598	-0.00789969	-0.00339002	-0.00371214	-0.00467850	
      9599	0.01013899	-0.00145731	-0.00049095	-0.00467850	
      9600	0.00595144	-0.00145731	-0.00016883	0.01271594	
      9601	0.00176389	-0.00306790	0.00240812	0.00595144	
      9602	0.00176389	-0.00016883	0.00691779	0.00176389	
      9603	0.00111965	-0.00403426	0.00434084	-0.00306790	
      9604	-0.00145731	-0.00177943	-0.00016883	-0.00081307	
      9605	0.00240812	-0.00049095	-0.00177943	-0.00371214	
      9606	0.00176389	0.00111965	0.00015329	-0.00210154	
      9607	0.00466296	0.00047541	0.00144177	-0.00371214	
      9608	-0.00339002	0.00401872	0.00885051	0.00111965	
      9609	0.00273024	0.00595144	-0.00210154	-0.00467850	
      9610	0.01786985	0.00015329	-0.00016883	-0.00951029	
      9611	0.01561501	-0.00145731	-0.00145731	-0.01015453	
      9612	0.00498508	0.00144177	-0.00693333	-0.00918817	
      9613	0.00176389	0.00273024	-0.01627479	-0.00918817	
      9614	-0.01756327	0.00015329	-0.00789969	-0.00822181	
      9615	-0.04397704	0.00305236	-0.00274578	0.00466296	
      9616	-0.02497201	0.00530720	-0.00145731	0.00659567	
      9617	-0.00725545	-0.00757757	0.00240812	0.00273024	
      9618	0.00176389	-0.00467850	0.00498508	-0.00693333	
      9619	0.03043250	-0.00596698	-0.00306790	-0.00661121	
      9620	0.01497078	0.00047541	-0.01144300	0.00434084	
      9621	0.00498508	-0.00435638	-0.01015453	0.01336018	
      9622	-0.03077016	-0.00113519	-0.00661121	-0.00661121	
      9623	-0.00113519	0.00079753	-0.01144300	0.00917263	
      9624	-0.00306790	0.00498508	-0.00951029	0.02109104	
      9625	0.00337448	0.00111965	0.00530720	0.01046111	
      9626	0.00562932	0.00047541	0.00820627	-0.00274578	
      9627	0.00820627	0.00015329	0.01464866	0.00305236	
      9628	0.00885051	0.00111965	0.01561501	0.00369660	
      9629	0.01529289	-0.00210154	0.02302376	-0.00081307	
      9630	0.01046111	-0.00177943	0.01464866	0.00047541	
      9631	0.00369660	-0.00049095	0.00498508	0.00111965	
      9632	-0.00210154	0.00015329	0.00337448	-0.00725545	
      9633	0.02076892	-0.00435638	0.00176389	-0.01305360	
      9634	0.02817766	0.00047541	-0.00628909	-0.00789969	
      9635	0.04428363	-0.00306790	-0.00371214	0.00691779	
      9636	0.00723991	-0.00371214	-0.00145731	-0.00081307	
      9637	-0.09422764	0.00208601	-0.00177943	-0.00049095	
      9638	-0.05235214	0.00079753	-0.00661121	-0.00177943	
      9639	-0.01305360	-0.00081307	-0.00339002	-0.00339002	
      9640	-0.01047664	-0.00049095	-0.00113519	-0.00918817	
      9641	-0.01079876	0.00595144	-0.00789969	0.00627356	
      9642	0.01883621	0.00079753	-0.00049095	0.00401872	
      9643	0.01239382	-0.00435638	-0.00113519	-0.00274578	
      9644	-0.01337572	-0.00339002	-0.00564486	-0.00242366	
      9645	0.01593713	-0.00403426	-0.00274578	-0.00532274	
      9646	-0.01047664	0.00466296	-0.00532274	-0.00016883	
      9647	0.00401872	0.00659567	-0.01498631	0.00466296	
      9648	0.00723991	0.00369660	-0.00725545	0.00305236	
      9649	0.00981687	0.00820627	-0.00467850	0.00530720	
      9650	0.00595144	0.00466296	0.00079753	-0.00081307	
      9651	0.00627356	0.00111965	0.00723991	-0.00435638	
      9652	0.00627356	-0.00049095	-0.00049095	-0.00210154	
      9653	0.00756203	-0.00274578	0.00466296	0.00240812	
      9654	-0.01047664	-0.00081307	0.01239382	0.00079753	
      9655	-0.03334711	-0.00016883	0.00691779	0.00401872	
      9656	-0.03077016	-0.00371214	0.00627356	-0.00951029	
      9657	-0.00467850	-0.00500062	0.00240812	-0.01144300	
      9658	0.02495647	-0.00467850	-0.00983241	0.00466296	
      9659	0.07552920	-0.00532274	-0.00983241	0.00434084	
      9660	0.00949475	0.00595144	-0.01144300	0.00981687	
      9661	-0.00274578	0.00144177	0.00820627	0.00369660	
      9662	0.00015329	0.00369660	0.00530720	0.00047541	
      9663	-0.00789969	0.00369660	-0.00210154	-0.00145731	
      9664	-0.02529413	-0.00113519	0.00144177	0.00305236	
      9665	-0.01949598	-0.00081307	0.00015329	0.00401872	
      9666	-0.01305360	-0.00049095	-0.00693333	0.00401872	
      9667	-0.00081307	0.00208601	-0.00210154	0.00820627	
      9668	0.01368230	0.00434084	-0.01466419	0.00144177	
      9669	0.00820627	0.00498508	-0.01530843	0.00015329	
      9670	0.02688919	0.00240812	-0.01015453	-0.00596698	
      9671	-0.01047664	0.00111965	-0.00403426	-0.00113519	
      9672	-0.00918817	0.00079753	0.00401872	-0.00725545	
      9673	-0.01949598	0.00498508	0.00627356	-0.00532274	
      9674	-0.00467850	-0.00274578	0.01110534	0.00015329	
      9675	0.01303806	-0.00628909	0.01046111	-0.00628909	
      9676	0.01786985	-0.00371214	0.00144177	-0.00403426	
      9677	0.00401872	-0.00628909	0.00015329	-0.00403426	
      9678	-0.00339002	-0.00339002	0.00144177	0.00595144	
      9679	0.00047541	-0.00016883	0.00949475	0.00530720	
      9680	0.00401872	-0.00403426	0.01142746	0.00111965	
      9681	-0.00628909	-0.00016883	-0.00145731	0.00530720	
      9682	0.01271594	-0.00403426	-0.00306790	-0.00081307	
      9683	0.01497078	-0.00564486	0.00788415	-0.00242366	
      9684	0.00756203	-0.00210154	0.00659567	-0.00661121	
      9685	0.00691779	0.00401872	-0.00628909	-0.00757757	
      9686	-0.02207294	0.00337448	-0.00661121	-0.01112088	
      9687	-0.00403426	0.00305236	-0.00210154	-0.00596698	
      9688	0.01174958	0.00047541	-0.00306790	-0.00081307	
      9689	0.01754773	-0.00145731	-0.00339002	-0.01434208	
      9690	0.01013899	0.00047541	-0.01305360	-0.01885174	
      9691	-0.02175082	-0.00016883	-0.01176512	-0.01079876	
      9692	-0.02303929	-0.00435638	-0.00113519	0.00498508	
      9693	-0.01015453	-0.00306790	-0.00371214	0.00144177	
      9694	0.01883621	0.00047541	-0.00467850	0.00885051	
      9695	-0.01691903	-0.00081307	-0.00306790	0.00079753	
      9696	-0.06072724	-0.00145731	0.00111965	-0.00145731	
      9697	-0.06427055	-0.00371214	0.00820627	0.01046111	
      9698	-0.03882314	0.00273024	0.00305236	0.01754773	
      9699	0.03011038	-0.00242366	0.00305236	0.01658137	
      9700	0.05426932	0.00176389	-0.00081307	0.02076892	
      9701	0.02076892	0.00466296	-0.00757757	0.00949475	
      9702	0.00498508	-0.00306790	-0.00081307	0.00788415	
      9702	0.00852839	0.00176389	-0.00467850	0.00949475	
      9704	0.01046111	0.00434084	-0.01273148	0.00562932	
      9705	0.01432654	0.00015329	-0.01563055	-0.00177943	
      9706	0.01110534	0.00337448	-0.01273148	0.00305236	
      9707	0.00176389	0.00659567	-0.00918817	0.00079753	
      9708	0.00047541	0.00498508	-0.00210154	-0.01885174	
      9709	0.00176389	0.00208601	0.02205740	-0.01337572	
      9710	-0.00403426	-0.00435638	0.03751912	-0.00532274	
      9710	0.00240812	-0.00564486	0.02237952	-0.00274578	
      9711	0.00466296	-0.00467850	0.00949475	0.00273024	
      9712	0.01110534	-0.00435638	0.00659567	0.00176389	
      9713	0.00240812	-0.00016883	0.00659567	-0.00661121	
      9714	0.00111965	0.00079753	0.00240812	-0.00822181	
      9715	0.00176389	-0.00467850	-0.00049095	-0.00564486	
      9716	-0.00306790	0.00047541	-0.00467850	0.00691779	
      9717	-0.01530843	-0.00371214	-0.00435638	0.00530720	
      9718	-0.01401996	-0.00016883	-0.00564486	0.00015329	
      9719	-0.00274578	-0.00210154	-0.00757757	0.00369660	
      9720	-0.01627479	0.00176389	-0.01047664	0.00240812	
      9721	-0.00693333	-0.00274578	0.00015329	-0.00918817	
      9722	0.01271594	-0.00532274	0.01078323	0.00047541	
      9723	0.01593713	0.00015329	0.00273024	0.00498508	
      9724	0.04009608	0.00079753	0.00079753	-0.00403426	
      9725	0.00627356	-0.00081307	0.00144177	-0.01015453	
      9726	-0.06491479	0.00176389	-0.00339002	-0.00854393	
      9727	-0.02014022	0.00176389	-0.00049095	0.00176389	
      9728	-0.01756327	0.00627356	-0.00145731	0.00305236	
      9729	-0.01337572	0.00659567	-0.01337572	0.00949475	
      9730	-0.00274578	0.00337448	-0.02046234	0.00659567	
      9731	-0.00242366	0.00627356	-0.01401996	0.00015329	
      9732	0.00917263	-0.00500062	0.00434084	-0.01530843	
      9733	0.00401872	-0.00596698	0.00949475	-0.01176512	
      9734	-0.00983241	0.00047541	0.00111965	-0.00661121	
      9735	-0.00016883	-0.00306790	0.00305236	-0.00822181	
      9736	0.00111965	-0.00532274	0.00949475	-0.01079876	
      9737	0.01142746	0.00015329	-0.00274578	-0.00016883	
      9738	0.00595144	-0.00145731	-0.00403426	0.00240812	
      9739	-0.01112088	0.00208601	-0.01047664	0.00498508	
      9740	0.00691779	-0.00274578	-0.00822181	0.00401872	
      9741	0.00917263	-0.00113519	-0.00661121	-0.00274578	
      9742	0.01110534	-0.00339002	-0.00210154	-0.00371214	
      9743	0.01464866	0.00015329	-0.00210154	-0.00339002	
      9744	-0.01724115	0.00369660	0.00079753	0.00756203	
      9745	-0.00789969	-0.00081307	0.01046111	0.00691779	
      9746	-0.00242366	0.00434084	0.00595144	-0.00274578	
      9747	0.00079753	0.00434084	-0.00049095	-0.00177943	
      9748	-0.00242366	0.00273024	-0.00177943	0.00820627	
      9749	-0.00339002	-0.00016883	0.00401872	0.00820627	
      9750	0.00047541	-0.00049095	0.00240812	0.00434084	
      9751	-0.00081307	0.00015329	-0.00016883	-0.00435638	
      9752	-0.00628909	-0.00016883	-0.00049095	-0.01240936	
      9753	0.00079753	-0.00145731	-0.00016883	-0.01015453	
      9754	0.01110534	-0.00500062	0.00047541	0.00144177	
      9755	0.00885051	-0.00403426	-0.00177943	-0.00306790	
      9756	0.00434084	-0.00532274	-0.00500062	0.00240812	
      9757	-0.01595267	0.00240812	-0.00822181	0.00788415	
      9758	-0.00500062	-0.00177943	-0.00435638	-0.00371214	
      9759	0.00466296	-0.00049095	-0.00210154	-0.00210154	
      9760	-0.00339002	-0.00049095	0.00369660	0.01142746	
      9761	-0.00403426	-0.00177943	0.00305236	0.02076892	
      9762	0.01593713	0.00176389	-0.00113519	0.01142746	
      9763	0.01883621	0.00111965	0.00015329	0.01336018	
      9764	0.01207170	0.00111965	-0.00435638	0.01400442	
      9765	-0.01788539	0.00627356	-0.00242366	-0.00016883	
      9766	-0.00661121	0.00305236	-0.00564486	-0.00145731	
      9767	0.00434084	0.00111965	-0.00403426	-0.00049095	
      9768	-0.00339002	0.00434084	-0.00661121	-0.00757757	
      9769	0.00949475	-0.00113519	-0.00016883	-0.02787108	
      9770	0.00820627	0.00176389	0.00144177	-0.02110658	
      9771	-0.00500062	-0.00177943	0.00176389	-0.00983241	
      9772	-0.03012592	0.00434084	-0.00306790	-0.01015453	
      9773	-0.02561625	0.00079753	-0.00339002	-0.02754896	
      9774	0.00047541	0.00176389	-0.00145731	-0.01981810	
      9775	-0.00854393	-0.00435638	0.00144177	0.01336018	
      9776	-0.02142870	-0.00435638	-0.00145731	-0.00242366	
      9777	-0.00049095	0.00240812	0.00337448	-0.00983241	
      9778	0.00788415	-0.00016883	0.00401872	-0.00628909	
      9779	0.02785555	-0.00500062	0.00659567	0.00498508	
      9780	0.01529289	-0.00757757	0.00852839	0.02141316	
      9781	-0.02497201	-0.00467850	0.00498508	0.01432654	
      9782	-0.03527983	-0.00274578	0.00466296	-0.00628909	
      9783	-0.03527983	0.00659567	-0.00242366	-0.00951029	
      9784	0.00208601	0.00176389	-0.00145731	-0.01369784	
      9785	0.01529289	0.00208601	-0.00661121	-0.00693333	
      9786	0.01464866	0.00176389	-0.01144300	-0.01724115	
      9787	-0.00081307	-0.00113519	-0.00661121	-0.00435638	
      9788	0.01013899	0.00723991	-0.00274578	-0.00532274	
      9789	0.04975965	0.00015329	0.00530720	-0.00983241	
      9790	0.06683198	0.00337448	-0.00016883	-0.01176512	
      9791	0.07810615	-0.00596698	0.00562932	0.00562932	
      9792	-0.00210154	0.00144177	-0.00242366	-0.00467850	
      9793	-0.06169360	0.00434084	-0.00532274	-0.00693333	
      9794	-0.04719824	0.00273024	-0.00306790	-0.00274578	
      9795	-0.00886605	-0.00016883	-0.00403426	0.01754773	
      9796	0.00595144	-0.00661121	-0.00016883	0.01013899	
      9797	-0.00306790	-0.00757757	0.00466296	0.00756203	
      9798	-0.02207294	-0.00371214	0.00047541	0.01110534	
      9799	-0.01144300	-0.00339002	0.00337448	0.00627356	
      9800	-0.01015453	0.00401872	-0.00532274	0.00144177	
      9801	-0.01273148	0.00208601	-0.00822181	-0.00049095	
      9802	-0.00081307	0.00176389	-0.00628909	-0.00596698	
      9803	0.00562932	0.00047541	0.00111965	-0.00274578	
      9804	0.02012468	-0.00081307	0.00498508	-0.00177943	
      9805	0.02270164	0.00144177	0.00208601	0.02205740	
      9806	0.01336018	0.00144177	-0.00113519	0.02721131	
      9807	0.00273024	0.00208601	0.00273024	0.01851409	
      9808	-0.03238075	0.00176389	-0.00113519	0.00434084	
      9809	-0.00242366	0.00369660	-0.00049095	-0.00371214	
      9810	-0.00467850	-0.00564486	0.00369660	0.01625925	
      9811	-0.02851532	-0.00918817	0.00498508	0.01497078	
      9812	-0.01079876	-0.00403426	0.00788415	0.00691779	
