‘ª’èŽžŠÔ	T1Raw	T2Raw	T3Raw	T4Raw	
      9903	-0.00886605	-0.00049095	-0.00016883	0.00401872	
      9904	0.00305236	-0.00306790	-0.00016883	0.00079753	
      9905	-0.00210154	-0.00435638	-0.00210154	-0.00177943	
      9906	0.00659567	0.00273024	-0.00854393	-0.00306790	
      9907	0.01110534	-0.00177943	0.00466296	-0.00145731	
      9908	0.00917263	-0.00725545	0.01174958	0.00788415	
      9909	0.00659567	-0.00242366	0.00240812	0.00047541	
      9910	0.01046111	-0.00081307	0.01883621	-0.00177943	
      9911	-0.00564486	0.00434084	0.00111965	-0.00467850	
      9912	-0.01595267	0.00885051	-0.00757757	-0.00145731	
      9913	-0.00500062	0.00111965	-0.00306790	-0.00306790	
      9914	0.01593713	-0.00435638	-0.00371214	-0.00210154	
      9915	0.01819197	-0.00113519	-0.00274578	-0.00596698	
      9916	0.00691779	-0.00467850	0.00627356	-0.00274578	
      9917	0.00369660	-0.00500062	0.00111965	0.00369660	
      9918	-0.00049095	-0.00596698	-0.00242366	-0.01724115	
      9919	-0.00113519	-0.00757757	0.00015329	-0.01820751	
      9920	0.01754773	-0.00757757	-0.00113519	0.00885051	
      9921	0.00852839	-0.00081307	-0.00403426	0.00917263	
      9922	-0.00177943	-0.00628909	-0.00049095	0.00015329	
      9923	-0.01434208	-0.00113519	0.00176389	0.00434084	
      9924	-0.01369784	0.00530720	-0.00081307	0.00756203	
      9925	-0.00081307	0.01690349	-0.00371214	-0.00564486	
      9926	-0.00210154	-0.01305360	-0.01337572	0.00208601	
      9927	0.00208601	0.00756203	-0.01144300	0.01110534	
      9928	-0.00371214	-0.00049095	-0.00467850	0.00530720	
      9929	-0.02207294	-0.00306790	0.00305236	-0.00274578	
      9930	-0.02561625	-0.00757757	0.01529289	-0.00564486	
      9931	-0.03205863	-0.00757757	0.00530720	0.00144177	
      9932	-0.01691903	0.00627356	-0.00983241	0.01046111	
      9933	-0.00661121	-0.00339002	0.00079753	-0.00306790	
      9934	-0.00177943	0.00466296	0.00047541	-0.01466419	
      9935	0.00949475	0.01303806	-0.01047664	-0.00145731	
      9936	0.02592283	0.00498508	-0.00789969	-0.00016883	
      9937	0.02366799	0.00240812	-0.01144300	0.00144177	
      9938	0.02946614	-0.01273148	0.00015329	-0.00725545	
      9939	0.01883621	-0.00693333	0.00820627	-0.02046234	
      9940	0.01174958	0.00401872	-0.00306790	-0.01208724	
      9941	0.01078323	-0.00177943	0.00562932	0.03784124	
      9942	0.01400442	-0.00500062	-0.00467850	0.03397581	
      9943	0.01142746	-0.01047664	0.00498508	-0.00113519	
      9944	0.00498508	-0.00854393	0.01013899	-0.00467850	
      9945	-0.00886605	0.00788415	-0.00049095	-0.00177943	
      9946	-0.01530843	-0.00339002	0.00176389	-0.00274578	
      9947	-0.01466419	-0.00210154	-0.00306790	-0.01369784	
      9948	-0.00339002	-0.00049095	-0.00435638	0.00273024	
      9949	-0.00822181	0.00852839	-0.00467850	0.00788415	
      9950	-0.00789969	0.01110534	-0.01530843	0.00788415	
      9951	0.00273024	-0.00500062	-0.00016883	-0.00371214	
      9952	0.00208601	0.00337448	0.00434084	0.00240812	
      9953	-0.00886605	0.00788415	0.00691779	0.00659567	
      9954	0.00079753	0.00723991	0.00176389	0.01174958	
      9955	0.00434084	0.00369660	0.00627356	-0.02207294	
      9956	-0.00596698	0.02560071	0.00466296	-0.03302499	
      9957	-0.00500062	0.01690349	0.00466296	0.00820627	
      9958	-0.00081307	-0.00596698	0.00756203	0.01464866	
      9959	-0.01659691	-0.01530843	-0.00661121	-0.03302499	
      9960	-0.02046234	-0.03431347	-0.01401996	-0.00854393	
      9961	-0.00403426	-0.00306790	0.00562932	-0.01015453	
      9962	-0.00306790	-0.01079876	-0.00306790	0.00015329	
      9963	-0.01498631	0.00788415	-0.00757757	0.01464866	
      9964	-0.01498631	-0.00113519	-0.01112088	0.01336018	
      9965	0.00434084	0.00015329	-0.00403426	-0.00177943	
      9966	0.01174958	-0.00596698	0.00820627	-0.02271718	
      9967	0.01368230	-0.01273148	-0.00016883	0.01336018	
      9968	0.01432654	0.01174958	-0.00145731	0.00885051	
      9969	0.02044680	-0.01112088	0.00208601	0.00820627	
      9970	0.00562932	-0.02303929	-0.00177943	0.00240812	
      9971	0.00240812	-0.00789969	-0.00306790	0.00337448	
      9972	-0.00016883	-0.01176512	0.00949475	-0.00596698	
      9973	-0.00789969	0.01239382	0.00820627	-0.00983241	
      9974	-0.00693333	0.00723991	-0.00081307	0.02076892	
      9975	-0.00661121	0.04428363	-0.00177943	0.00111965	
      9975	-0.00177943	-0.00596698	-0.00306790	-0.01401996	
      9976	-0.00274578	-0.01305360	-0.00500062	-0.01112088	
      9977	-0.00113519	-0.00693333	-0.00145731	0.00466296	
      9978	0.00208601	0.01819197	0.00208601	0.00659567	
      9979	0.00273024	0.02688919	0.00079753	0.00498508	
      9980	0.01336018	0.01948044	-0.00145731	-0.00628909	
      9981	-0.00789969	0.01368230	-0.01530843	-0.00306790	
      9982	-0.00306790	-0.02593837	-0.00757757	0.02914402	
      9983	0.00595144	-0.01047664	0.00079753	-0.00371214	
      9984	0.01561501	0.00369660	-0.00435638	-0.00661121	
      9985	0.00949475	0.00240812	-0.00854393	0.00305236	
      9986	0.01078323	-0.00016883	0.00208601	0.00111965	
      9987	0.00369660	-0.01563055	0.01529289	0.00369660	
      9988	-0.00210154	-0.01917386	0.01464866	0.00723991	
      9989	-0.00564486	-0.01273148	0.00369660	0.00659567	
      9990	0.00047541	-0.01079876	0.00723991	0.01303806	
      9991	-0.00113519	0.00240812	0.00208601	0.00434084	
      9992	0.01336018	0.01658137	-0.00016883	-0.01079876	
      9993	0.03204310	0.01400442	0.00852839	-0.02980380	
      9994	0.03623065	-0.01691903	0.02624495	-0.02303929	
      9995	0.01142746	-0.01691903	0.01239382	-0.01273148	
      9996	-0.02529413	0.00273024	-0.02883744	0.00079753	
      9997	-0.03270287	0.02076892	-0.00725545	0.01593713	
      9998	-0.05460698	-0.00049095	-0.01659691	-0.01466419	
      9999	-0.02851532	0.00305236	-0.01176512	0.00369660	
     10000	-0.01659691	0.00047541	-0.00435638	0.01690349	
     10001	-0.01047664	-0.00467850	0.00176389	0.01593713	
     10002	-0.00983241	-0.00532274	-0.01659691	0.00981687	
     10003	-0.00532274	0.00627356	0.00756203	0.00788415	
     10004	-0.00145731	0.00466296	0.00659567	0.00691779	
     10005	0.00595144	-0.00016883	0.00595144	-0.00113519	
     10006	0.00111965	0.00434084	0.00047541	0.00079753	
     10007	0.00144177	0.00401872	-0.00532274	-0.00177943	
     10008	-0.00210154	-0.00081307	-0.00177943	-0.00274578	
     10009	0.00852839	-0.00210154	-0.00757757	-0.00403426	
     10010	-0.01144300	-0.00371214	0.00015329	-0.00693333	
     10011	-0.02142870	0.00047541	0.00208601	-0.01112088	
     10012	-0.01691903	0.00240812	0.00111965	-0.00757757	
     10013	-0.01047664	0.00434084	-0.00371214	-0.00145731	
     10014	0.00659567	-0.00435638	0.00659567	-0.00500062	
     10015	0.01013899	-0.00049095	0.00401872	0.00111965	
     10016	0.01497078	0.01110534	-0.01047664	-0.00049095	
     10017	0.03655277	0.00562932	0.00337448	0.00047541	
     10018	0.01078323	0.00595144	0.00949475	0.00337448	
     10019	-0.01337572	0.00659567	-0.00403426	0.00111965	
     10020	-0.01885174	-0.00596698	-0.00403426	0.00079753	
     10021	-0.01788539	-0.00854393	0.00176389	-0.00596698	
     10022	-0.00789969	-0.00274578	-0.00145731	-0.00306790	
     10023	0.00981687	0.00273024	0.00305236	-0.02110658	
     10024	0.01013899	0.01948044	0.00401872	-0.00822181	
     10025	0.00949475	-0.00242366	0.00788415	0.01883621	
     10026	0.00079753	-0.01208724	0.00434084	0.00466296	
     10027	-0.02014022	-0.00628909	-0.01112088	-0.00532274	
     10028	-0.00210154	-0.01724115	0.00627356	0.00337448	
     10029	-0.00210154	-0.00661121	0.00498508	-0.00274578	
     10030	0.01819197	-0.00661121	-0.00210154	0.00079753	
     10031	0.02882190	0.00015329	-0.00725545	0.00434084	
     10032	0.01239382	-0.00177943	-0.00693333	0.00111965	
     10033	0.01690349	-0.01112088	-0.00628909	-0.00306790	
     10034	0.01561501	-0.00951029	0.01046111	0.00498508	
     10035	0.00820627	0.00015329	0.00337448	-0.00016883	
     10036	-0.01305360	0.00949475	-0.00016883	-0.01112088	
     10037	-0.01788539	0.00820627	-0.00596698	0.00723991	
     10038	-0.00274578	0.01013899	-0.01079876	0.01046111	
     10039	0.03011038	0.00659567	0.00273024	-0.01273148	
     10040	0.01400442	0.00369660	-0.00145731	0.00369660	
     10041	0.00723991	-0.00339002	-0.00596698	0.00111965	
     10042	-0.00274578	-0.00564486	-0.00210154	0.00434084	
     10043	-0.00306790	-0.00500062	0.00917263	-0.00564486	
     10044	-0.01176512	-0.00403426	0.00305236	0.00144177	
     10045	-0.00983241	0.00466296	-0.00725545	0.00208601	
     10046	-0.01466419	0.00723991	-0.00532274	-0.00886605	
     10047	-0.01563055	0.00208601	0.00305236	-0.00854393	
     10048	-0.00693333	-0.01176512	0.00273024	-0.01273148	
     10049	-0.02239506	-0.01112088	0.00111965	0.00723991	
     10050	-0.00306790	-0.01273148	0.01078323	-0.00274578	
     10051	-0.00210154	-0.01015453	0.00981687	-0.00467850	
     10052	0.01174958	-0.01144300	0.00305236	-0.00500062	
     10053	0.03139886	-0.01047664	-0.00918817	-0.00886605	
     10054	0.00208601	0.03011038	0.00208601	-0.01305360	
     10055	-0.00371214	0.01851409	0.00176389	-0.03238075	
     10056	-0.02658261	0.00434084	-0.00886605	-0.02883744	
     10057	-0.02754896	-0.00210154	-0.01756327	-0.01273148	
     10058	-0.00886605	0.03236521	-0.01337572	-0.01305360	
     10059	-0.00016883	0.01819197	-0.00177943	-0.01885174	
     10060	0.00466296	-0.02819320	0.00498508	-0.02432777	
     10061	0.00208601	-0.03753466	0.01336018	-0.01756327	
     10062	-0.00596698	-0.00983241	0.00723991	-0.01144300	
     10063	-0.01917386	0.00176389	0.00144177	-0.00951029	
     10064	-0.02046234	0.02012468	-0.01047664	-0.00757757	
     10065	-0.00983241	0.03333157	-0.01401996	-0.00435638	
     10066	0.01207170	0.00176389	-0.00467850	-0.00628909	
     10067	0.01464866	0.00498508	0.00208601	0.00820627	
     10068	0.00627356	-0.00274578	0.01593713	-0.00789969	
     10069	-0.00371214	-0.00016883	0.00595144	-0.02078446	
     10070	-0.02078446	0.00949475	-0.01208724	-0.00274578	
     10071	-0.02336141	0.02270164	-0.00145731	-0.00435638	
     10072	-0.00403426	0.01529289	0.02044680	-0.00306790	
     10073	0.01464866	-0.02239506	0.00562932	0.02076892	
     10074	0.03365369	-0.02464989	-0.01466419	0.00917263	
     10075	0.03912972	-0.00435638	0.00208601	0.00788415	
     10076	0.01432654	0.00917263	-0.00886605	0.01948044	
     10077	0.01207170	0.00176389	-0.02078446	0.02012468	
     10078	-0.01627479	-0.01401996	0.01658137	0.00240812	
     10079	-0.02400565	-0.00693333	0.00079753	0.00144177	
     10080	-0.00628909	-0.00725545	0.00305236	0.03462005	
     10081	-0.01305360	-0.00467850	0.00852839	-0.00113519	
     10082	-0.01401996	-0.02722684	0.02076892	-0.00081307	
     10083	-0.03399135	-0.03302499	0.00949475	0.01561501	
     10084	0.00401872	-0.05976089	-0.01563055	0.00498508	
     10085	0.00562932	0.02721131	0.03397581	0.01722561	
     10086	-0.01015453	-0.00661121	-0.01240936	0.02785555	
     10087	0.01207170	0.04235091	-0.03012592	0.02334588	
     10088	0.02592283	0.01432654	-0.00532274	0.01980256	
     10089	0.05104813	0.01786985	-0.00564486	0.01207170	
     10090	0.06393290	0.03172098	-0.00467850	0.00498508	
     10091	0.01786985	0.02527859	-0.00242366	0.01110534	
     10092	0.00595144	-0.01466419	-0.00467850	0.02173528	
     10093	0.03139886	-0.03334711	0.00530720	0.02914402	
     10094	-0.02239506	0.00144177	-0.00242366	0.00917263	
     10095	-0.00403426	-0.01144300	-0.00500062	0.01013899	
     10096	-0.03012592	-0.01885174	-0.00081307	0.00917263	
     10097	-0.06169360	0.04074032	-0.01369784	0.00885051	
     10098	-0.03012592	0.01625925	-0.00564486	0.01110534	
     10099	-0.01466419	0.00756203	0.00208601	0.00562932	
     10100	-0.01917386	0.00788415	-0.00983241	-0.00274578	
     10101	0.00015329	0.00176389	-0.00757757	0.00691779	
     10102	0.02012468	0.00208601	0.00176389	0.00337448	
     10103	0.02109104	-0.01401996	0.00337448	0.00208601	
     10104	0.01819197	-0.01627479	0.00079753	0.00723991	
     10105	0.00434084	-0.01305360	-0.00371214	0.00917263	
     10106	0.03107674	0.01722561	0.00659567	0.00369660	
     10107	0.05426932	-0.01144300	0.02785555	-0.01015453	
     10108	-0.00435638	-0.00628909	0.01754773	-0.04107797	
     10109	-0.03270287	-0.00339002	0.00337448	-0.01208724	
     10110	-0.04462128	-0.01595267	0.02270164	0.01464866	
     10111	-0.02400565	0.04235091	0.02237952	-0.00242366	
     10112	-0.06008300	0.00369660	-0.04365492	-0.00049095	
     10113	-0.03302499	-0.00081307	-0.02851532	0.01883621	
     10114	0.00595144	-0.01917386	-0.02239506	0.00466296	
     10116	0.01046111	-0.01273148	-0.00789969	0.00595144	
     10116	0.03945184	0.01786985	-0.00500062	0.00498508	
     10117	0.04202879	0.01400442	0.01561501	0.00885051	
     10118	-0.00113519	0.00949475	0.00305236	0.00337448	
     10119	-0.01788539	0.02560071	-0.00757757	-0.02271718	
     10120	0.00595144	-0.02883744	0.01561501	-0.00564486	
     10121	0.00595144	-0.03850102	0.00530720	0.01851409	
     10122	-0.01240936	-0.03946738	-0.00854393	-0.01949598	
     10123	0.00208601	-0.02368353	0.00047541	-0.02142870	
     10124	-0.01401996	0.00756203	-0.00145731	0.00240812	
     10125	0.00337448	0.01303806	0.00111965	0.02109104	
     10126	0.00015329	0.01207170	-0.00371214	0.00949475	
     10127	-0.00016883	0.01303806	-0.00274578	0.00530720	
     10128	0.00337448	0.01464866	0.00015329	-0.00049095	
     10129	-0.00242366	0.01174958	0.01013899	0.00273024	
     10131	0.01497078	0.01561501	-0.00339002	0.00144177	
     10132	0.01303806	-0.01144300	-0.00016883	-0.00918817	
     10133	0.00466296	-0.00661121	0.02141316	-0.02593837	
     10134	0.00788415	0.00434084	0.00723991	-0.02432777	
     10135	0.00562932	0.00691779	0.01561501	0.00691779	
     10136	-0.01434208	0.02205740	0.02012468	0.01754773	
     10137	-0.03238075	0.02270164	0.00562932	-0.03109228	
     10138	-0.01949598	-0.00983241	-0.01176512	-0.02690473	
     10139	0.01271594	-0.02497201	-0.02271718	-0.00016883	
     10140	0.02044680	0.01593713	0.00176389	0.00434084	
     10141	0.01529289	-0.01724115	-0.01305360	-0.01079876	
     10142	0.00337448	-0.00339002	-0.01434208	0.00047541	
     10143	-0.01788539	0.00079753	-0.01273148	-0.00177943	
     10144	-0.00757757	-0.00983241	0.00176389	-0.00725545	
     10145	0.01110534	-0.00339002	-0.00081307	-0.00435638	
     10146	-0.01369784	0.00369660	-0.01627479	0.01400442	
     10147	-0.02239506	0.00530720	-0.01144300	0.01078323	
     10148	0.01368230	0.00015329	0.01303806	0.00144177	
     10149	0.01271594	0.03397581	-0.00403426	-0.00918817	
     10150	-0.02046234	0.03268733	0.00691779	-0.00306790	
     10151	-0.00628909	-0.00242366	0.00240812	-0.00113519	
     10152	-0.00113519	-0.05428486	-0.00596698	-0.00596698	
     10153	-0.00306790	-0.00918817	0.01078323	-0.00725545	
     10154	-0.02207294	0.00530720	0.00530720	-0.01498631	
     10155	0.02141316	-0.00049095	0.00466296	-0.01401996	
     10156	0.00530720	-0.00210154	0.00369660	0.01368230	
     10157	-0.00983241	-0.01917386	0.01142746	0.02173528	
     10158	-0.00564486	-0.03141439	0.01336018	0.01529289	
     10159	-0.00113519	0.00788415	0.00144177	0.00240812	
     10160	-0.00339002	0.03526429	-0.01305360	-0.00435638	
     10161	0.00144177	-0.00177943	0.00466296	0.01658137	
     10162	0.00723991	-0.00854393	0.02721131	0.00337448	
     10163	0.00047541	0.03494217	0.00595144	-0.01756327	
     10164	-0.00951029	0.00015329	-0.03946738	-0.01466419	
     10165	0.00756203	-0.01466419	-0.00210154	0.00627356	
     10166	0.01110534	-0.03077016	-0.01369784	-0.02175082	
     10167	0.01722561	0.00369660	-0.00983241	-0.01788539	
     10168	0.00401872	-0.01788539	0.01593713	0.03848548	
     10169	-0.02432777	-0.02593837	-0.02819320	0.00015329	
     10170	-0.03238075	0.03268733	-0.00049095	0.00144177	
     10171	-0.01466419	0.04235091	0.00659567	0.00852839	
     10172	0.02495647	-0.02658261	0.01432654	0.00885051	
     10173	0.03043250	0.02141316	-0.00467850	0.00079753	
     10174	0.02334588	0.02560071	-0.00145731	-0.01466419	
     10175	-0.00854393	0.00466296	0.00369660	-0.01208724	
     10176	0.00691779	-0.01981810	0.00079753	0.00756203	
     10177	0.00079753	0.00562932	-0.01595267	-0.00951029	
     10178	0.02978826	0.01625925	-0.00435638	-0.02014022	
     10179	0.02237952	0.01561501	0.00562932	0.02334588	
     10180	0.00144177	-0.01079876	0.02366799	0.02560071	
     10181	0.02463435	-0.03689042	0.00981687	0.01303806	
     10182	-0.00596698	-0.03109228	0.01786985	-0.01788539	
     10183	-0.00693333	-0.02948168	-0.00886605	0.00788415	
     10184	-0.01208724	0.02431223	-0.01788539	0.00530720	
     10185	-0.02368353	0.03429793	-0.01369784	0.00659567	
     10186	-0.00661121	-0.00596698	-0.01079876	0.00691779	
     10187	-0.00306790	-0.01273148	0.00562932	-0.00757757	
     10188	0.00917263	-0.01369784	0.00401872	-0.00983241	
     10189	-0.02497201	0.00015329	-0.00339002	0.00015329	
     10190	-0.02464989	-0.01401996	-0.01691903	0.00562932	
     10191	0.00981687	-0.01949598	-0.00210154	0.00208601	
     10192	0.00820627	0.03204310	0.00659567	0.00627356	
     10193	-0.01691903	0.00015329	-0.01756327	0.00595144	
     10194	0.01529289	-0.01595267	0.01368230	0.00208601	
     10195	-0.00854393	-0.01144300	0.00401872	0.01368230	
     10196	-0.01595267	0.03139886	-0.01369784	-0.00306790	
     10197	0.01625925	0.04106243	0.01142746	-0.00081307	
     10198	0.03139886	0.02688919	-0.00339002	-0.02207294	
     10199	0.00434084	0.01110534	-0.01208724	-0.01498631	
     10200	-0.03656830	-0.00951029	-0.01917386	0.00627356	
     10201	-0.02851532	-0.02014022	-0.01047664	-0.00145731	
     10202	-0.02368353	-0.01112088	0.00337448	-0.01047664	
     10203	0.01174958	-0.00371214	0.01464866	-0.00822181	
     10204	0.00949475	0.00562932	0.01948044	0.01239382	
     10205	0.00240812	-0.00210154	0.02334588	-0.00661121	
     10206	-0.01369784	-0.00145731	0.01303806	-0.00628909	
     10207	0.01786985	0.00015329	-0.00532274	0.00852839	
     10208	0.00756203	0.01658137	0.00079753	0.00466296	
     10209	-0.00886605	0.02431223	-0.00049095	0.00788415	
     10210	0.00723991	-0.02142870	-0.00371214	-0.00339002	
     10211	0.00305236	-0.02690473	-0.01305360	-0.01756327	
     10212	-0.04397704	0.01754773	-0.00951029	0.00466296	
     10213	-0.02400565	-0.00339002	0.01207170	0.02624495	
     10214	-0.00435638	-0.00661121	0.00788415	-0.02078446	
     10215	-0.00113519	0.00466296	-0.01047664	-0.03366923	
     10216	0.00466296	0.03590853	-0.01401996	-0.00371214	
     10217	0.04235091	-0.01176512	-0.00016883	0.00047541	
     10218	-0.00177943	0.01690349	-0.01176512	0.00691779	
     10219	0.00015329	-0.02754896	0.00530720	0.00015329	
     10220	0.00595144	-0.01724115	0.01207170	-0.02303929	
     10221	0.00562932	-0.03560194	0.01303806	-0.00983241	
     10222	0.01336018	0.04621634	-0.02271718	0.00917263	
     10223	-0.01112088	0.01690349	0.00079753	0.02109104	
     10224	-0.02529413	-0.02207294	-0.00725545	0.01690349	
     10225	-0.00951029	-0.00628909	0.01239382	-0.00306790	
     10226	-0.01079876	-0.01047664	0.01207170	-0.02078446	
     10227	0.01078323	-0.03399135	0.01432654	0.00111965	
     10228	0.00885051	-0.00049095	-0.00500062	0.00917263	
     10229	0.00401872	-0.01852963	-0.04462128	-0.01595267	
     10230	0.00756203	0.01110534	0.00949475	0.00111965	
     10231	0.01368230	0.00820627	0.00788415	0.00691779	
     10232	0.01336018	0.00498508	0.00788415	-0.00306790	
     10233	0.03558641	0.03719700	0.00885051	-0.02400565	
     10234	0.04363939	0.00788415	0.00788415	-0.00467850	
     10235	0.02431223	0.00144177	-0.00564486	0.01271594	
     10236	0.04621634	-0.02336141	-0.02626049	0.01722561	
     10237	0.02141316	0.00659567	0.01174958	0.00466296	
     10238	-0.00725545	-0.00242366	0.01110534	-0.01176512	
     10239	-0.02754896	-0.00951029	-0.00306790	-0.00274578	
     10240	-0.03882314	0.00562932	-0.00628909	0.00498508	
     10241	-0.03270287	0.02946614	0.01464866	-0.00467850	
     10242	-0.02400565	0.00144177	0.02463435	0.00788415	
     10243	-0.02851532	0.00723991	0.00240812	0.00015329	
     10244	-0.01724115	0.00981687	-0.00596698	-0.01015453	
     10245	0.00047541	-0.00532274	0.01207170	0.00240812	
     10246	-0.01756327	-0.02175082	-0.00500062	0.00756203	
     10247	-0.01724115	-0.00789969	-0.01530843	-0.00049095	
     10248	0.00530720	0.04589422	-0.00467850	-0.01563055	
     10249	0.03011038	-0.01112088	0.01529289	-0.00532274	
     10250	-0.04977519	0.00015329	-0.00628909	0.00273024	
     10251	-0.01273148	-0.04526552	-0.02883744	0.02366799	
     10252	-0.00306790	-0.00532274	-0.00242366	0.01497078	
     10253	0.00337448	0.03397581	-0.02722684	-0.03205863	
     10254	0.01432654	0.00949475	-0.00532274	-0.02078446	
     10255	0.00852839	-0.00306790	0.00369660	0.03912972	
     10256	0.01078323	-0.00854393	-0.01273148	0.01400442	
     10257	0.00015329	0.00015329	-0.00049095	-0.02239506	
     10258	0.00820627	-0.00886605	0.01561501	-0.00918817	
     10259	-0.00403426	0.00111965	0.00369660	-0.00886605	
     10260	0.00015329	-0.01756327	0.01948044	-0.01176512	
     10261	0.02431223	-0.02014022	0.03075462	0.01658137	
     10262	0.00337448	-0.00403426	0.02527859	0.00498508	
     10263	-0.00113519	0.00917263	-0.02980380	0.01368230	
     10264	-0.00081307	0.02044680	-0.01981810	0.00176389	
     10265	0.02431223	-0.00435638	-0.01563055	-0.00661121	
     10266	0.01303806	-0.04558764	-0.00532274	0.01271594	
     10267	0.00659567	-0.01724115	0.01368230	-0.00049095	
     10268	0.00723991	0.01690349	0.01239382	-0.00371214	
     10269	0.01722561	0.04396151	0.01690349	-0.00757757	
     10270	-0.03270287	0.05684628	0.01400442	-0.01369784	
     10271	-0.10099214	0.02914402	-0.00306790	-0.02110658	
     10272	-0.13706949	-0.00757757	-0.00177943	-0.00403426	
     10273	-0.06491479	-0.10679029	0.01980256	-0.00532274	
     10274	0.03590853	-0.01176512	-0.03077016	0.00595144	
     10275	0.05330297	0.03268733	-0.00983241	-0.00951029	
     10276	0.04814906	-0.01949598	-0.00661121	-0.00822181	
     10277	0.06554350	0.00176389	-0.01820751	-0.02400565	
     10278	0.03268733	0.01690349	-0.01401996	-0.01949598	
     10279	0.03333157	0.00369660	0.00047541	-0.01659691	
     10280	0.02560071	-0.00113519	0.00208601	-0.01466419	
     10281	0.01303806	0.00595144	-0.02754896	-0.01852963	
     10282	0.04363939	0.01529289	0.00047541	-0.01305360	
     10283	0.03558641	0.01207170	0.00337448	-0.02078446	
     10284	-0.00274578	0.00756203	-0.01079876	-0.01595267	
     10285	0.03268733	-0.03399135	0.01690349	-0.01498631	
     10286	0.02012468	-0.00242366	0.02141316	-0.01917386	
     10287	-0.02915956	-0.01659691	0.00820627	-0.01079876	
     10288	-0.05009731	-0.02658261	-0.01852963	0.01078323	
     10289	-0.03592406	-0.00274578	-0.00628909	0.01368230	
     10290	-0.05009731	0.01368230	-0.01434208	0.00756203	
     10291	-0.01401996	0.03172098	0.00273024	-0.00532274	
     10292	-0.02432777	0.01464866	0.00111965	-0.00210154	
     10293	-0.01466419	-0.01788539	0.00691779	0.00144177	
     10294	-0.00532274	0.00240812	-0.01047664	-0.00177943	
     10295	-0.00661121	0.01980256	0.00176389	0.00047541	
     10296	0.00885051	0.02173528	0.02366799	0.00434084	
     10297	0.00337448	-0.02207294	-0.00145731	-0.00339002	
     10298	-0.00532274	-0.00628909	-0.02754896	-0.00177943	
     10299	0.01110534	0.01368230	0.01658137	0.03462005	
     10300	-0.01144300	0.02431223	0.01497078	0.00723991	
     10301	-0.00435638	-0.02754896	0.02334588	0.00434084	
     10302	-0.00725545	-0.01917386	0.01046111	0.02044680	
     10303	-0.01434208	0.00530720	-0.03656830	0.02721131	
     10304	-0.00113519	0.00047541	-0.02626049	0.02109104	
     10305	0.02527859	0.00079753	0.00756203	0.00756203	
     10306	0.00691779	0.02173528	-0.00081307	0.01690349	
     10307	0.00756203	0.02431223	0.02270164	0.00240812	
     10308	-0.02336141	0.00949475	0.02527859	-0.00789969	
     10309	-0.01015453	-0.01401996	0.00595144	-0.00693333	
     10310	-0.04558764	0.00852839	-0.00983241	0.00530720	
     10311	-0.00854393	-0.06652539	0.01207170	0.03429793	
     10312	-0.02142870	-0.02078446	-0.00177943	0.01400442	
     10313	0.00240812	0.02205740	0.01368230	0.00885051	
     10314	0.02721131	0.00305236	0.00047541	0.01303806	
     10315	0.05265873	0.05169237	-0.00693333	-0.00274578	
     10316	0.01819197	-0.02464989	-0.00242366	-0.02561625	
     10317	0.00047541	-0.06652539	0.01593713	0.00530720	
     10318	0.02205740	0.00530720	-0.00822181	0.02044680	
     10319	-0.00757757	0.00530720	0.00369660	-0.00049095	
     10320	-0.00564486	0.02141316	-0.01659691	0.01786985	
     10321	0.01497078	0.04718270	-0.02722684	0.01400442	
     10322	0.01303806	0.00144177	-0.01401996	0.00595144	
     10323	0.01078323	-0.01079876	-0.00725545	-0.00113519	
     10324	0.00852839	-0.02497201	-0.00757757	-0.00145731	
     10325	-0.00113519	-0.02980380	0.01593713	0.01915833	
     10326	-0.01401996	-0.01176512	0.02785555	-0.00564486	
     10327	-0.03109228	-0.01369784	-0.01401996	0.00434084	
     10328	-0.02529413	0.02560071	-0.00725545	0.01786985	
     10329	0.00144177	0.00917263	-0.02175082	0.00756203	
     10330	0.01851409	0.02592283	-0.01015453	0.00820627	
     10331	0.01464866	0.03139886	-0.00210154	0.00949475	
     10332	-0.01240936	0.01819197	-0.01401996	0.01658137	
     10333	0.02205740	-0.01885174	-0.01240936	0.01207170	
     10334	0.02978826	-0.02110658	-0.00435638	0.01174958	
     10335	-0.00016883	0.00885051	0.00981687	-0.00435638	
     10336	-0.01305360	0.00788415	0.00176389	-0.00081307	
     10337	-0.01144300	-0.01852963	-0.00016883	0.01046111	
     10338	-0.01369784	0.00756203	0.00337448	-0.00339002	
     10339	-0.00049095	0.01883621	0.00691779	0.00015329	
     10340	-0.00016883	-0.00467850	0.01174958	-0.00725545	
     10341	0.02366799	-0.02046234	0.02173528	-0.01015453	
     10342	0.01593713	0.02044680	0.03011038	0.00176389	
     10343	-0.05686181	0.04782694	-0.02207294	-0.02336141	
     10344	-0.06201572	0.01690349	-0.02303929	-0.02239506	
     10345	0.00176389	0.00240812	-0.02046234	0.00208601	
     10346	-0.00951029	-0.03560194	0.00144177	-0.00500062	
     10347	-0.04429916	-0.02014022	-0.01015453	-0.00564486	
     10348	0.02753343	-0.04140009	-0.00306790	-0.01401996	
     10349	0.07778403	0.00273024	0.04975965	0.01207170	
     10349	0.08003887	-0.00983241	0.04653846	0.00820627	
     10350	0.05620204	-0.02593837	0.00401872	0.00659567	
     10351	-0.00435638	-0.02368353	-0.05009731	0.00337448	
